Date,precipitation,avg_hourly_pressure_station,avg_hourly_wind_speed,max_wind_speed,avg_hourly_temperature,max_temperature,min_temperature
1987-01-29,0.0,99.73,13.83,33,-4.6,-0.9,-7.3
1987-01-30,9.8,97.87,20.25,33,-0.97,1.2,-3.4
1987-01-31,0.0,99.04,26.29,43,-5.47,-3.2,-10.2
1987-02-01,0.0,98.68,10.96,22,-2.25,2.6,-10.2
1987-02-02,5.2,98.02,11.71,22,0.93,2.4,-2.0
1987-02-03,0.4,98.54,17.42,35,0.73,3.6,-1.2
1987-02-04,0.2,100.05,21.08,41,-3.55,0.0,-11.6
1987-02-05,0.0,100.75,10.71,24,-6.18,-1.0,-12.2
1987-02-06,0.0,99.73,15.71,24,-1.43,3.5,-7.8
1987-02-07,0.0,98.88,15.75,28,0.81,4.2,-0.8
1987-02-08,6.0,97.61,33.25,61,-3.35,3.2,-14.8
1987-02-09,0.0,99.93,21.88,52,-11.62,-4.5,-17.4
1987-02-10,0.0,99.63,19.21,30,-3.52,0.5,-8.7
1987-02-11,0.0,99.86,7.0,17,-4.53,-1.0,-8.9
1987-02-12,0.0,98.96,16.38,63,-3.52,0.4,-10.2
1987-02-13,0.0,99.92,14.88,26,-12.89,-9.9,-16.8
1987-02-14,0.0,99.92,17.67,22,-15.53,-13.1,-20.2
1987-02-15,0.0,100.68,19.58,31,-18.71,-13.5,-23.8
1987-02-16,0.0,100.71,14.17,17,-16.02,-9.8,-21.2
1987-02-17,0.0,100.24,15.29,20,-8.66,-3.1,-16.0
1987-02-18,0.0,100.26,16.25,22,-7.15,-3.0,-11.2
1987-02-19,0.0,100.84,6.08,13,-5.73,0.5,-13.3
1987-02-20,0.0,100.93,5.42,11,-4.66,2.0,-12.5
1987-02-21,0.0,100.14,4.04,9,-3.57,3.4,-11.5
1987-02-22,0.8,99.48,8.88,17,-1.57,3.1,-7.9
1987-02-23,0.0,99.48,17.62,31,-1.12,2.6,-4.6
1987-02-24,0.0,100.64,14.33,20,-4.47,0.3,-8.9
1987-02-25,0.0,101.17,12.42,22,-4.92,1.0,-10.6
1987-02-26,0.0,101.5,8.79,15,-3.67,1.2,-9.3
1987-02-27,0.0,101.08,13.62,22,-1.86,3.0,-8.5
1987-02-28,2.2,100.01,15.79,41,0.78,1.7,-0.8
1987-03-01,15.4,97.76,22.96,43,2.55,4.1,1.1
1987-03-02,0.2,98.33,26.96,41,0.22,3.5,-3.7
1987-03-03,0.0,99.89,21.04,35,-4.56,-1.4,-8.0
1987-03-04,0.0,100.98,12.04,19,-4.59,0.5,-9.2
1987-03-05,0.0,101.08,4.92,15,-1.99,2.2,-5.7
1987-03-06,0.0,100.58,7.42,20,3.42,11.9,-4.7
1987-03-07,0.0,99.57,15.08,33,9.04,16.7,2.6
1987-03-08,0.0,98.98,9.75,33,8.3,18.2,1.0
1987-03-09,0.0,99.84,34.83,46,-5.73,2.5,-12.4
1987-03-10,0.0,101.16,14.54,30,-10.23,-5.0,-15.1
1987-03-11,0.0,100.9,13.58,20,-6.01,-1.4,-12.7
1987-03-12,0.0,100.46,13.71,20,-2.84,3.5,-6.9
1987-03-13,0.0,100.51,10.08,17,-2.52,2.6,-7.2
1987-03-14,0.0,100.13,7.29,13,-2.46,3.0,-8.2
1987-03-15,0.0,100.56,11.79,22,-1.69,5.1,-7.8
1987-03-16,0.0,100.82,18.38,31,-1.18,4.8,-8.0
1987-03-17,0.0,100.61,22.21,37,0.4,7.9,-5.9
1987-03-18,0.0,100.36,13.42,20,1.49,9.1,-6.5
1987-03-19,0.0,99.81,19.54,30,2.36,11.0,-5.0
1987-03-20,0.0,99.51,21.25,33,3.26,9.6,-1.7
1987-03-21,0.0,99.5,19.83,30,3.56,11.1,-3.2
1987-03-22,0.0,99.68,11.5,22,6.38,12.8,0.5
1987-03-23,0.0,99.87,7.75,13,7.4,14.9,-0.6
1987-03-24,0.0,99.54,12.58,22,8.36,17.4,-1.4
1987-03-25,3.8,98.84,11.54,26,7.53,13.3,1.8
1987-03-26,0.8,98.73,17.08,28,6.75,9.8,4.5
1987-03-27,0.2,99.35,5.88,13,7.1,10.4,4.0
1987-03-28,0.0,99.64,8.46,20,7.72,14.1,2.5
1987-03-29,0.2,99.42,12.29,22,9.02,15.2,1.8
1987-03-30,13.2,98.49,19.54,33,4.63,9.5,-2.4
1987-03-31,10.4,98.22,29.38,43,-4.22,-2.0,-6.5
1987-04-01,3.4,99.05,17.21,28,-1.28,1.5,-6.4
1987-04-02,2.4,98.58,23.58,31,0.98,3.5,-1.7
1987-04-03,0.0,99.93,10.12,22,-0.31,3.2,-4.5
1987-04-04,6.0,99.35,34.21,50,2.34,7.8,-1.3
1987-04-05,4.8,99.27,28.52,52,7.81,9.4,6.3
1987-04-06,11.4,99.11,18.5,30,9.09,12.6,6.9
1987-04-07,0.0,98.83,24.42,35,9.42,14.8,2.8
1987-04-08,0.0,98.94,19.12,26,6.01,12.3,1.0
1987-04-09,0.0,98.96,14.79,22,8.73,16.6,-0.4
1987-04-10,0.0,98.76,7.79,17,12.96,21.8,4.4
1987-04-11,0.4,98.64,12.38,24,10.65,17.6,3.9
1987-04-12,12.2,98.87,11.46,24,7.61,10.0,4.4
1987-04-13,0.0,99.85,11.75,22,9.32,14.2,4.4
1987-04-14,1.6,99.9,17.33,30,10.5,16.5,4.6
1987-04-15,0.4,99.25,17.46,37,12.11,15.4,9.4
1987-04-16,0.6,99.08,21.33,30,10.58,14.5,7.1
1987-04-17,0.0,98.94,14.21,20,11.58,15.9,7.9
1987-04-18,0.0,99.41,6.33,17,12.93,18.8,6.1
1987-04-19,0.0,99.95,5.71,13,16.03,23.3,7.2
1987-04-20,0.0,99.95,7.96,15,17.34,23.5,10.8
1987-04-21,0.0,99.61,16.38,48,16.69,28.8,7.7
1987-04-22,0.0,99.98,18.67,26,9.06,12.1,6.5
1987-04-23,2.2,99.2,12.25,30,12.05,16.0,7.3
1987-04-24,0.0,100.2,22.46,31,8.57,13.0,0.3
1987-04-25,0.0,100.7,10.88,22,7.0,12.7,-1.0
1987-04-26,0.0,100.57,14.12,22,10.2,15.0,3.0
1987-04-27,3.4,99.36,8.67,28,7.41,15.1,0.2
1987-04-28,0.8,99.0,18.67,28,5.1,9.6,1.1
1987-04-29,0.2,98.06,26.38,56,8.43,18.5,1.0
1987-04-30,0.0,98.93,28.0,41,5.65,10.9,1.2
1987-05-01,0.0,99.0,18.42,31,8.62,16.2,-0.3
1987-05-02,0.0,99.14,14.0,24,8.59,15.5,0.6
1987-05-03,0.0,100.01,14.46,26,6.47,13.3,0.5
1987-05-04,0.0,100.8,11.42,20,6.79,12.5,-1.3
1987-05-05,0.0,100.4,12.38,20,10.76,18.9,0.1
1987-05-06,0.0,99.43,13.88,30,14.28,23.6,2.8
1987-05-07,0.0,99.49,20.0,28,10.85,16.5,2.1
1987-05-08,0.0,99.65,13.0,30,10.37,19.3,-0.6
1987-05-09,0.0,99.05,24.08,41,18.35,28.3,7.8
1987-05-10,0.8,99.2,11.38,24,19.03,24.3,14.0
1987-05-11,1.4,98.87,16.75,39,19.08,29.6,10.4
1987-05-12,0.0,99.76,20.25,33,10.85,15.4,3.7
1987-05-13,0.0,100.35,10.0,24,10.96,18.5,0.8
1987-05-14,7.2,99.43,15.08,37,17.51,27.9,8.5
1987-05-15,0.0,99.9,25.29,33,11.76,15.7,4.7
1987-05-16,0.0,99.89,12.92,24,13.03,22.5,1.8
1987-05-17,0.0,99.23,14.12,28,21.0,30.4,12.5
1987-05-18,0.4,99.63,15.5,26,12.7,14.6,10.4
1987-05-19,0.0,99.87,24.54,39,12.4,16.0,10.7
1987-05-20,2.6,99.88,13.67,24,12.76,15.4,10.9
1987-05-21,0.0,99.96,8.46,15,14.86,21.9,11.7
1987-05-22,1.8,99.62,8.71,19,20.31,27.0,14.1
1987-05-23,0.0,99.92,13.88,24,15.02,18.5,6.3
1987-05-24,0.0,100.28,7.71,17,10.42,13.4,5.9
1987-05-25,0.0,100.3,11.75,24,13.1,17.0,10.3
1987-05-26,6.2,100.04,4.83,9,13.9,18.6,9.9
1987-05-27,6.6,99.92,7.75,22,19.66,27.7,11.8
1987-05-28,0.0,99.83,8.04,20,25.52,32.5,18.1
1987-05-29,0.0,99.67,11.92,26,26.41,32.5,19.8
1987-05-30,0.0,99.42,12.42,24,25.41,33.0,18.9
1987-05-31,2.6,99.25,10.21,17,22.25,26.9,18.7
1987-06-01,5.6,99.23,7.0,15,21.53,27.7,16.9
1987-06-02,0.0,99.29,6.42,17,21.2,26.7,17.0
1987-06-03,0.0,99.24,11.58,28,21.83,26.8,16.8
1987-06-04,0.0,99.75,15.92,28,16.76,22.5,8.5
1987-06-05,2.5,99.95,11.38,24,13.75,21.1,7.6
1987-06-06,2.6,100.23,9.25,19,13.71,19.6,5.1
1987-06-07,1.6,99.38,6.42,17,16.84,22.4,12.9
1987-06-08,2.0,98.9,22.83,48,21.25,27.9,12.5
1987-06-09,0.0,99.57,19.62,31,12.1,15.1,5.3
1987-06-10,0.0,100.22,8.38,17,14.08,22.8,3.8
1987-06-11,1.8,99.71,8.17,20,15.51,22.5,7.3
1987-06-12,0.0,98.54,17.21,31,22.52,30.6,15.4
1987-06-13,2.0,98.9,7.62,22,20.28,26.2,15.7
1987-06-14,0.0,98.66,15.38,35,25.42,34.9,15.2
1987-06-15,0.0,99.11,15.88,30,23.57,30.0,15.3
1987-06-16,0.0,99.21,17.29,33,22.15,31.5,12.5
1987-06-17,0.0,99.94,8.96,19,18.94,23.8,11.0
1987-06-18,0.0,99.9,6.08,15,19.74,26.2,10.5
1987-06-19,0.0,99.4,6.83,17,24.18,33.4,13.2
1987-06-20,0.0,99.36,12.46,19,21.05,24.6,17.3
1987-06-21,0.0,98.94,8.33,17,21.27,26.2,14.9
1987-06-22,40.2,98.63,11.83,15,19.54,21.7,17.0
1987-06-23,0.0,99.09,10.08,17,22.62,28.5,16.0
1987-06-24,0.0,99.35,6.92,15,24.44,31.4,15.5
1987-06-25,0.0,98.93,8.67,20,24.32,30.5,17.2
1987-06-26,4.4,98.47,10.04,24,22.0,26.2,18.1
1987-06-27,5.6,98.55,11.0,37,17.74,22.2,13.0
1987-06-28,0.0,98.93,16.58,30,17.64,23.6,11.8
1987-06-29,0.0,98.99,17.25,35,21.66,28.2,15.7
1987-06-30,0.0,99.4,12.75,20,21.07,25.8,14.5
1987-07-01,0.0,99.76,7.42,11,18.32,22.7,12.0
1987-07-02,0.8,99.28,15.46,30,17.76,20.3,15.4
1987-07-03,1.1,98.95,9.25,26,19.65,23.8,15.7
1987-07-04,0.0,99.2,14.58,22,20.07,25.5,14.4
1987-07-05,0.0,99.67,10.88,17,20.99,26.3,14.0
1987-07-06,5.2,99.4,9.46,20,22.42,27.2,18.3
1987-07-07,1.8,99.28,5.67,19,23.36,28.3,19.2
1987-07-08,4.4,99.25,9.0,28,24.35,31.1,20.9
1987-07-09,25.8,99.41,5.25,26,25.05,31.5,21.0
1987-07-10,0.0,99.26,8.67,31,25.92,31.5,21.8
1987-07-11,0.0,99.24,10.67,22,28.15,33.5,21.9
1987-07-12,0.0,99.1,10.08,22,28.28,33.5,23.2
1987-07-13,4.8,98.72,9.71,24,25.93,30.0,19.0
1987-07-14,16.8,98.82,23.21,37,16.6,21.0,13.5
1987-07-15,0.0,99.56,8.96,15,15.95,19.7,11.1
1987-07-16,0.0,99.99,6.08,13,18.02,22.8,12.3
1987-07-17,0.0,100.23,8.75,22,20.34,28.0,10.7
1987-07-18,0.0,99.87,11.33,26,25.5,33.1,18.1
1987-07-19,29.4,99.83,9.88,24,22.72,24.9,20.3
1987-07-20,7.8,99.6,17.42,33,25.39,30.1,20.4
1987-07-21,0.0,99.86,10.38,22,25.87,31.9,20.7
1987-07-22,0.0,99.94,6.46,15,25.95,32.1,19.3
1987-07-23,0.0,99.61,10.58,22,26.97,32.8,21.0
1987-07-24,5.2,99.58,15.62,28,26.66,33.2,21.1
1987-07-25,0.0,99.59,8.54,19,24.9,31.3,20.5
1987-07-26,0.0,99.24,13.79,30,22.92,29.1,14.1
1987-07-27,0.0,99.32,10.67,22,20.74,27.7,12.9
1987-07-28,0.0,99.48,7.12,13,19.27,24.2,12.5
1987-07-29,0.0,99.48,7.17,15,19.84,25.5,12.6
1987-07-30,5.0,99.31,7.54,22,23.18,29.6,17.9
1987-07-31,0.0,99.75,10.04,19,20.25,23.5,15.8
1987-08-01,0.0,99.51,9.83,19,20.66,25.8,14.1
1987-08-02,17.7,98.71,9.5,22,21.27,23.9,18.5
1987-08-03,0.0,98.8,8.42,17,24.6,30.3,19.9
1987-08-04,0.0,98.82,12.92,28,22.83,29.5,17.7
1987-08-05,0.0,99.45,11.0,22,17.94,22.5,13.4
1987-08-06,0.0,99.72,7.04,15,18.08,23.0,11.5
1987-08-07,6.2,99.53,7.83,19,20.23,28.3,12.2
1987-08-08,0.0,99.58,7.96,17,20.35,25.3,14.1
1987-08-09,17.8,98.99,13.25,24,17.4,20.2,15.3
1987-08-10,0.0,99.34,16.17,28,19.77,25.9,13.8
1987-08-11,0.0,99.91,7.17,15,18.6,22.6,11.3
1987-08-12,0.0,99.79,7.75,17,18.18,24.4,9.0
1987-08-13,0.0,99.67,6.96,17,21.43,27.2,14.3
1987-08-14,0.0,99.71,6.88,17,24.03,28.4,19.0
1987-08-15,0.0,99.51,8.38,19,26.02,32.4,20.2
1987-08-16,0.0,99.11,8.46,20,26.05,33.0,21.7
1987-08-17,0.0,98.84,11.08,24,25.31,30.4,18.4
1987-08-18,0.0,99.43,9.17,17,21.7,27.4,15.4
1987-08-19,0.0,99.35,11.88,28,20.68,27.5,14.2
1987-08-20,0.0,99.95,11.54,22,18.41,25.0,12.6
1987-08-21,0.0,99.87,9.58,24,20.7,28.3,12.4
1987-08-22,0.0,99.01,23.46,41,21.67,27.1,12.6
1987-08-23,0.0,99.87,20.54,41,14.83,20.7,8.1
1987-08-24,0.0,100.24,12.33,26,13.48,20.6,6.0
1987-08-25,0.0,100.16,12.29,20,16.8,24.8,9.7
1987-08-26,1.0,100.2,12.75,22,15.69,20.5,10.9
1987-08-27,0.4,99.74,12.88,28,16.99,20.7,14.4
1987-08-28,3.2,99.78,9.62,22,16.39,19.5,13.5
1987-08-29,0.6,99.99,8.04,19,16.52,24.0,11.8
1987-08-30,0.0,99.88,13.75,31,18.36,25.4,10.9
1987-08-31,5.4,99.25,10.75,31,17.43,23.0,9.3
1987-09-01,0.0,99.42,14.25,35,13.36,19.4,8.5
1987-09-02,1.6,99.63,8.71,22,13.99,20.2,7.4
1987-09-03,0.0,100.47,7.17,19,12.13,18.5,4.0
1987-09-04,0.0,100.58,7.83,19,14.14,20.7,4.6
1987-09-05,0.0,100.2,8.21,19,16.45,23.3,9.3
1987-09-06,0.0,99.81,5.58,17,18.27,23.5,12.0
1987-09-07,0.0,99.57,7.17,15,19.74,25.2,15.0
1987-09-08,4.6,99.21,6.21,13,18.98,20.7,16.2
1987-09-09,0.0,99.13,12.46,22,19.91,25.6,12.2
1987-09-10,0.0,99.76,6.58,17,17.11,22.7,10.2
1987-09-11,3.6,99.61,10.17,26,17.73,21.6,11.1
1987-09-12,3.4,99.33,3.38,11,19.29,21.0,16.7
1987-09-13,36.0,99.19,5.58,17,18.26,23.8,11.6
1987-09-14,0.0,99.65,9.17,17,15.32,22.4,10.1
1987-09-15,0.0,99.67,5.12,15,15.11,22.0,8.5
1987-09-16,0.0,99.37,4.67,11,17.04,23.2,8.9
1987-09-17,15.4,98.9,14.75,28,16.18,19.0,11.0
1987-09-18,5.0,98.77,12.5,19,12.46,14.0,10.8
1987-09-19,9.8,99.12,11.08,20,14.37,15.5,12.8
1987-09-20,0.0,99.21,6.96,15,15.68,17.5,14.7
1987-09-21,15.0,99.27,6.33,19,15.09,18.9,11.8
1987-09-22,4.2,99.38,6.96,15,14.61,17.0,11.6
1987-09-23,0.0,98.89,16.0,35,15.82,21.8,10.0
1987-09-24,0.0,99.06,14.21,22,12.28,16.7,6.2
1987-09-25,0.0,99.5,11.75,26,9.87,16.4,3.6
1987-09-26,0.0,99.53,13.42,28,13.84,21.2,6.9
1987-09-27,7.8,100.07,6.62,24,14.16,18.6,8.8
1987-09-28,0.0,99.9,7.79,15,20.18,27.0,14.3
1987-09-29,1.4,98.93,12.83,26,18.55,22.8,13.2
1987-09-30,0.2,98.37,18.12,39,12.62,18.5,7.5
1987-10-01,0.0,98.75,14.62,24,10.22,14.9,3.8
1987-10-02,0.6,98.28,24.25,35,12.27,17.3,4.3
1987-10-03,0.0,100.02,16.71,37,4.25,8.3,-0.7
1987-10-04,0.0,99.66,10.33,28,6.22,15.2,-2.3
1987-10-05,0.0,98.77,13.71,24,13.35,20.4,5.7
1987-10-06,4.8,98.3,14.5,24,13.41,17.6,8.3
1987-10-07,10.6,98.27,11.75,28,7.42,9.0,6.0
1987-10-08,0.0,99.6,16.67,31,5.37,9.0,2.7
1987-10-09,0.0,99.98,16.92,37,8.42,13.4,2.7
1987-10-10,0.0,100.71,10.88,22,5.98,8.1,3.5
1987-10-11,0.2,100.5,4.12,11,4.92,8.0,1.4
1987-10-12,0.0,99.92,8.17,20,6.26,11.3,0.9
1987-10-13,0.0,100.3,5.88,15,5.29,11.7,-1.7
1987-10-14,0.0,100.35,10.58,28,9.24,16.9,1.8
1987-10-15,0.0,100.29,3.42,9,11.14,18.1,5.6
1987-10-16,0.0,100.11,6.08,15,9.79,16.9,3.0
1987-10-17,5.4,99.3,9.88,20,9.53,16.4,3.8
1987-10-18,0.0,99.63,11.17,24,9.94,13.2,6.2
1987-10-19,0.0,99.7,6.75,20,9.37,15.7,3.4
1987-10-20,0.2,99.3,15.79,24,6.91,9.9,2.9
1987-10-21,1.4,99.49,8.79,15,3.62,6.9,-0.1
1987-10-22,5.3,100.09,9.96,20,4.65,10.4,-0.5
1987-10-23,2.4,100.01,10.67,28,6.2,10.8,1.7
1987-10-24,9.4,100.03,12.67,31,4.44,9.4,-1.5
1987-10-25,0.0,100.46,17.8,31,3.8,8.3,-1.5
1987-10-26,0.0,99.93,4.83,11,3.7,9.0,-3.6
1987-10-27,7.4,98.83,10.88,24,6.86,10.1,1.6
1987-10-28,0.2,99.33,9.0,22,3.81,10.9,-0.6
1987-10-29,0.2,99.58,6.58,22,3.44,9.2,-0.9
1987-10-30,0.0,99.59,10.83,22,6.68,13.0,-1.1
1987-10-31,0.0,101.01,6.83,15,5.45,10.1,0.2
1987-11-01,0.0,101.12,5.5,11,5.37,11.5,-0.1
1987-11-02,0.0,100.59,7.21,19,7.22,10.1,2.1
1987-11-03,1.6,99.32,11.12,22,14.4,22.1,8.1
1987-11-04,0.0,98.39,17.54,39,15.5,20.1,8.2
1987-11-05,0.2,98.93,26.08,41,3.88,8.2,-3.6
1987-11-06,0.0,99.65,16.42,31,-0.65,2.9,-6.4
1987-11-07,0.0,99.71,10.04,30,4.37,9.5,-1.0
1987-11-08,7.6,99.35,9.08,17,8.4,11.6,4.8
1987-11-09,0.0,100.2,17.67,33,1.46,7.0,-3.8
1987-11-10,0.0,100.81,10.29,24,-3.05,0.7,-6.1
1987-11-11,0.0,100.13,8.04,15,-2.38,2.3,-7.6
1987-11-12,0.0,99.03,9.62,19,3.37,7.9,-0.9
1987-11-13,0.0,98.73,10.58,24,7.55,13.1,1.5
1987-11-14,0.0,99.84,9.25,20,5.77,11.0,-0.8
1987-11-15,0.0,100.96,9.54,17,3.28,9.1,-3.6
1987-11-16,0.0,100.54,7.04,13,6.7,12.0,-1.2
1987-11-17,6.8,99.04,15.17,35,12.25,15.9,7.6
1987-11-18,0.0,99.44,23.21,37,6.2,11.5,0.5
1987-11-19,0.0,99.47,24.46,43,3.66,7.8,0.0
1987-11-20,1.0,98.97,20.5,37,-4.0,1.9,-12.3
1987-11-21,0.0,99.87,15.79,28,-10.72,-7.3,-13.0
1987-11-22,0.0,100.03,7.62,20,-2.35,2.7,-9.8
1987-11-23,0.0,99.39,15.67,26,5.93,9.6,1.7
1987-11-24,0.0,100.45,13.46,24,5.64,9.5,2.5
1987-11-25,46.0,100.34,16.12,26,0.92,2.5,-0.6
1987-11-26,0.2,100.94,15.08,22,-0.58,1.0,-2.7
1987-11-27,0.0,101.01,17.58,28,0.05,1.3,-1.2
1987-11-28,0.4,100.22,19.5,30,3.51,5.9,1.0
1987-11-29,18.8,98.79,14.33,31,5.8,7.0,4.6
1987-11-30,0.8,97.87,16.21,31,3.92,5.8,2.0
1987-12-01,0.2,97.89,14.79,20,0.19,2.9,-2.1
1987-12-02,0.0,98.69,17.5,33,-1.68,0.5,-4.2
1987-12-03,2.6,98.63,10.0,17,-0.32,0.6,-1.2
1987-12-04,0.0,98.85,20.58,28,-1.83,-0.3,-3.7
1987-12-05,0.0,99.35,18.08,35,-1.55,0.1,-3.0
1987-12-06,0.0,100.32,14.75,22,-1.45,1.7,-5.1
1987-12-07,0.0,100.84,5.54,17,-3.01,1.2,-7.7
1987-12-08,0.8,100.01,6.75,13,3.27,6.1,-0.4
1987-12-09,6.2,98.62,18.0,37,7.79,13.0,4.2
1987-12-10,0.0,98.81,16.79,30,4.7,6.1,1.7
1987-12-11,0.4,98.07,10.29,22,3.77,6.7,0.9
1987-12-12,2.8,97.41,15.71,37,3.17,7.0,0.6
1987-12-13,0.0,99.14,17.62,33,1.76,3.9,0.1
1987-12-14,0.0,100.13,9.71,26,0.72,2.0,-1.4
1987-12-15,12.8,97.95,32.25,52,0.81,3.1,-1.4
1987-12-16,0.2,97.76,27.42,37,-0.42,1.8,-2.8
1987-12-17,0.2,99.91,13.83,30,-4.03,-2.2,-5.5
1987-12-18,0.0,100.35,8.29,19,-4.35,-0.5,-9.1
1987-12-19,5.0,99.71,12.29,20,0.5,1.5,-0.9
1987-12-20,12.4,98.48,22.5,46,3.05,5.9,0.7
1987-12-21,0.0,99.2,24.71,35,1.25,3.5,-0.4
1987-12-22,0.2,99.11,13.46,20,1.26,3.7,-1.3
1987-12-23,0.0,99.93,11.75,24,1.28,3.1,-0.1
1987-12-24,2.0,99.83,11.08,26,2.54,6.6,-0.3
1987-12-25,1.4,99.41,16.96,28,4.2,8.2,0.7
1987-12-26,0.2,100.32,12.38,24,-2.27,0.9,-5.3
1987-12-27,0.0,100.34,13.46,22,-1.11,2.3,-4.9
1987-12-28,0.0,100.04,18.33,26,-5.25,-3.1,-6.9
1987-12-29,0.0,100.28,26.62,39,-9.85,-6.3,-14.8
1987-12-30,0.0,100.94,9.04,17,-10.63,-4.4,-16.1
1987-12-31,0.0,99.25,27.96,44,0.56,4.4,-5.2
1988-01-01,0.0,100.05,27.21,37,-5.25,-1.3,-9.2
1988-01-02,0.0,100.82,17.54,31,-7.48,-4.8,-9.8
1988-01-03,0.0,100.33,12.67,22,-4.03,0.9,-8.0
1988-01-04,0.0,99.18,26.21,43,-6.17,-1.3,-12.9
1988-01-05,0.0,100.0,35.08,46,-12.87,-9.8,-15.0
1988-01-06,0.2,100.81,19.0,28,-11.86,-8.3,-14.9
1988-01-07,0.2,101.38,8.25,20,-11.42,-7.3,-17.7
1988-01-08,0.2,100.05,6.88,15,-9.05,-4.5,-13.3
1988-01-09,0.0,100.1,16.38,30,-8.93,-4.9,-12.4
1988-01-10,0.0,100.72,11.04,19,-10.25,-4.9,-14.0
1988-01-11,0.0,100.11,15.04,37,-5.85,-1.2,-12.4
1988-01-12,0.0,99.14,26.38,57,2.77,6.9,-3.7
1988-01-13,1.2,99.76,33.12,54,-9.05,4.3,-21.5
1988-01-14,0.0,101.43,9.75,17,-17.35,-11.5,-23.7
1988-01-15,0.0,100.18,21.08,31,-6.42,-2.1,-12.3
1988-01-16,0.0,99.6,24.0,33,2.36,6.8,-2.8
1988-01-17,7.4,99.46,15.33,24,4.56,7.3,2.7
1988-01-18,0.6,99.17,15.62,31,2.96,4.8,0.9
1988-01-19,1.3,100.15,17.54,37,0.3,1.5,-0.9
1988-01-20,4.8,98.0,26.5,41,5.0,11.1,0.7
1988-01-21,0.0,98.88,24.42,33,-2.82,2.4,-9.6
1988-01-22,0.0,99.49,14.42,28,-7.25,-2.3,-12.3
1988-01-23,0.4,98.79,15.04,22,-1.71,0.9,-4.2
1988-01-24,2.6,98.67,22.96,33,0.01,2.2,-3.1
1988-01-25,0.0,99.18,12.46,20,-2.7,-0.1,-5.5
1988-01-26,0.0,99.15,23.46,33,-8.97,-3.6,-13.9
1988-01-27,0.0,100.53,10.42,19,-10.39,-5.8,-15.3
1988-01-28,0.0,100.99,17.67,31,-9.2,-5.4,-12.6
1988-01-29,0.0,100.67,10.46,22,-5.19,3.8,-12.5
1988-01-30,0.2,99.55,23.96,35,6.93,8.8,3.8
1988-01-31,2.4,99.5,25.25,41,10.18,14.0,8.0
1988-02-01,4.0,99.83,15.29,31,1.76,8.9,-2.4
1988-02-02,7.2,100.56,19.58,28,-6.65,-2.4,-13.8
1988-02-03,6.2,100.59,15.75,24,-9.14,-5.2,-14.5
1988-02-04,4.4,100.04,19.79,33,-10.3,-7.0,-16.1
1988-02-05,0.0,100.03,12.75,33,-13.4,-8.2,-19.0
1988-02-06,0.0,100.33,23.67,43,-14.64,-12.3,-16.9
1988-02-07,2.2,100.04,24.54,35,-11.13,-5.9,-16.0
1988-02-08,0.0,100.52,13.46,28,-10.06,-6.7,-14.6
1988-02-09,1.8,100.04,10.21,22,-8.54,-3.9,-15.2
1988-02-10,0.0,100.91,14.33,22,-11.52,-8.3,-14.9
1988-02-11,6.6,100.54,23.04,41,-8.93,-1.6,-14.7
1988-02-12,9.6,98.41,24.92,33,-3.88,0.0,-10.0
1988-02-13,0.0,98.53,24.67,41,-9.66,-7.2,-11.7
1988-02-14,0.0,99.25,13.42,22,-6.7,1.1,-13.7
1988-02-15,3.8,97.86,26.75,41,0.63,4.8,-6.3
1988-02-16,0.0,99.22,13.17,20,-5.88,-1.8,-10.7
1988-02-17,0.0,99.64,13.92,24,0.09,1.6,-4.2
1988-02-18,0.0,100.0,7.58,15,-2.4,3.4,-8.9
1988-02-19,13.0,98.68,8.83,20,-1.8,2.6,-8.1
1988-02-20,0.0,97.4,28.83,56,-1.88,1.8,-14.8
1988-02-21,0.0,99.09,23.71,33,-13.0,-6.3,-19.4
1988-02-22,0.2,97.89,34.71,54,1.62,7.0,-6.5
1988-02-23,0.2,98.68,20.38,30,-2.11,3.4,-7.7
1988-02-24,0.0,99.36,19.21,35,-6.62,-3.1,-9.0
1988-02-25,0.0,99.62,19.46,26,-7.23,-3.9,-10.5
1988-02-26,5.0,99.3,19.08,30,-5.38,-2.3,-8.5
1988-02-27,0.2,99.38,24.46,33,-3.99,-1.5,-9.3
1988-02-28,0.2,99.55,14.38,24,-4.39,0.8,-11.9
1988-03-01,0.0,100.44,12.08,20,-11.25,-6.2,-16.4
1988-03-02,0.6,99.34,17.12,33,-0.5,6.3,-6.4
1988-03-03,0.0,99.98,18.75,28,-4.9,-1.8,-8.8
1988-03-04,0.0,99.81,14.46,26,-6.1,-1.9,-10.3
1988-03-05,0.0,100.44,12.0,24,-2.42,2.2,-7.8
1988-03-06,0.0,99.54,15.54,24,0.59,5.5,-5.2
1988-03-07,0.0,99.88,14.08,31,1.89,5.3,-2.7
1988-03-08,0.0,100.0,10.75,24,0.95,4.7,-4.3
1988-03-09,0.4,98.32,17.79,33,3.1,7.8,-0.6
1988-03-10,0.0,99.04,21.08,35,-0.78,3.1,-3.5
1988-03-11,0.0,99.64,11.25,17,0.52,5.4,-3.4
1988-03-12,3.4,98.91,21.67,33,-2.79,-0.7,-4.8
1988-03-13,0.0,98.09,14.29,28,-0.09,2.9,-3.4
1988-03-14,0.4,98.31,14.46,26,-4.76,-2.9,-8.9
1988-03-15,0.0,98.75,17.79,28,-4.53,0.2,-9.7
