date,max_temperature,min_temperature,max_relative_humidity,min_relative_humidity,max_wind_speed,min_wind_speed,rain,precipitation,snow,snow_on_ground
1995-01-07,-3.0,-15.1,98,64,33,6,0.0,3.5,3.6,10.0
1995-01-08,-4.4,-11.9,86,73,35,4,0.0,0.2,0.6,9.0
1995-01-09,-5.2,-11.7,89,61,28,7,0.0,0.0,0.0,8.0
1995-01-10,-10.0,-13.2,92,69,28,11,0.0,0.6,2.2,7.0
1995-01-11,-5.0,-13.4,97,83,24,4,0.6,1.0,1.4,11.0
1995-01-12,9.0,-5.0,100,94,22,0,3.8,3.8,0.0,9.0
1995-01-13,11.3,1.7,100,89,9,0,0.0,0.0,0.0,0.0
1995-01-14,12.9,0.3,100,82,26,0,6.8,6.8,0.0,0.0
1995-01-15,10.2,1.0,100,90,39,0,43.4,43.4,0.0,0.0
1995-01-16,1.0,-1.3,99,90,43,15,13.4,13.4,0.0,0.0
1995-01-17,1.7,-2.5,100,81,24,0,0.0,0.0,0.0,0.0
1995-01-18,2.8,0.0,100,93,22,0,0.0,0.0,0.0,0.0
1995-01-19,5.4,1.8,100,87,20,0,0.0,0.0,0.0,0.0
1995-01-20,6.2,3.5,100,92,33,7,33.6,33.6,0.0,0.0
1995-01-21,4.2,-1.2,98,79,24,4,8.4,10.6,1.2,0.0
1995-01-22,-1.0,-3.6,99,82,24,6,0.0,6.8,6.0,3.0
1995-01-23,-1.3,-3.6,94,82,15,0,0.0,0.0,0.0,6.0
1995-01-24,0.6,-2.3,94,75,28,4,0.0,0.4,1.0,5.0
1995-01-25,0.5,-2.6,94,71,19,0,0.0,0.2,0.4,5.0
1995-01-26,-1.5,-4.2,84,68,32,11,0.0,0.0,0.0,4.0
1995-01-27,-1.8,-11.4,85,71,22,4,0.0,0.0,0.0,3.0
1995-01-28,-9.2,-15.8,84,63,26,11,0.0,0.0,0.0,3.0
1995-01-29,-2.7,-13.3,92,71,17,0,0.0,0.0,0.0,3.0
1995-01-30,1.4,-10.7,98,68,24,0,0.0,0.0,0.0,3.0
1995-01-31,1.1,-3.8,90,72,44,9,0.0,0.0,0.0,2.0
1995-02-01,2.1,-7.1,94,71,32,15,0.0,0.2,0.6,1.0
1995-02-02,-7.0,-13.8,87,52,30,9,0.0,0.0,0.0,1.0
1995-02-03,-3.9,-14.1,92,59,19,0,0.0,0.0,0.0,0.0
1995-02-04,-2.6,-13.5,87,63,44,7,0.0,0.0,0.2,0.0
1995-02-05,-12.6,-21.5,89,60,46,11,0.0,0.0,0.0,0.0
1995-02-06,-14.2,-22.8,82,59,28,4,0.0,0.0,0.0,0.0
1995-02-07,-4.7,-15.8,89,54,32,0,0.0,0.2,0.6,0.0
1995-02-08,-10.4,-17.6,86,61,28,6,0.0,0.0,0.0,0.0
1995-02-09,-4.5,-12.1,96,66,33,13,0.0,0.0,0.4,0.0
1995-02-10,0.8,-6.7,99,73,46,4,0.0,1.2,1.8,1.0
1995-02-11,-6.6,-17.8,75,55,46,7,0.0,0.0,0.2,2.0
1995-02-12,-8.2,-18.5,83,62,39,17,0.0,0.0,0.0,2.0
1995-02-13,-5.6,-13.8,82,66,37,15,0.0,0.0,0.2,2.0
1995-02-14,-6.8,-13.0,78,50,24,0,0.0,0.0,0.0,2.0
1995-02-15,4.4,-15.0,98,69,41,0,2.8,2.8,0.0,1.0
1995-02-16,0.9,-6.0,91,48,28,0,0.0,0.0,0.0,0.0
1995-02-17,2.5,-8.2,88,53,26,0,0.0,0.0,0.0,0.0
1995-02-18,6.8,-2.7,94,52,24,0,0.0,0.0,0.0,0.0
1995-02-19,7.8,-2.0,86,60,30,0,0.0,0.0,0.0,0.0
1995-02-20,1.7,-3.6,100,89,17,0,0.0,3.2,1.4,0.0
1995-02-21,0.4,-10.3,100,63,46,0,0.0,2.2,2.2,2.0
1995-02-22,-2.0,-12.8,83,54,15,0,0.0,0.0,0.0,3.0
1995-02-23,1.8,-6.4,94,71,20,0,0.0,0.0,0.0,3.0
1995-02-24,1.4,-8.8,83,58,46,9,0.0,0.0,0.0,1.0
1995-02-25,-6.8,-13.5,89,55,26,0,0.0,1.4,3.4,0.0
1995-02-26,-7.8,-16.2,69,40,28,15,0.0,0.0,0.0,3.0
1995-02-27,-1.3,-10.6,97,69,24,7,6.0,9.6,3.6,4.0
1995-02-28,-0.9,-5.5,85,73,22,0,0.0,0.0,0.0,4.0
1995-03-01,-0.8,-9.8,93,57,30,0,0.0,0.0,0.0,3.0
1995-03-02,-5.2,-11.2,81,44,19,0,0.0,0.0,0.0,3.0
1995-03-03,-2.2,-13.0,86,47,19,0,0.0,0.0,0.0,2.0
1995-03-04,2.2,-10.7,93,45,13,0,0.0,0.0,0.0,1.0
1995-03-05,2.6,-5.3,100,73,26,6,5.0,9.4,4.4,0.0
1995-03-06,3.2,-3.0,100,74,19,0,1.4,1.4,0.0,0.0
1995-03-07,15.2,-1.4,100,79,37,6,23.6,23.6,0.0,0.0
1995-03-08,1.1,-11.3,95,64,37,15,1.6,4.8,3.6,4.0
1995-03-09,-6.5,-13.2,75,48,37,9,0.0,0.0,0.0,4.0
1995-03-10,-3.6,-13.0,80,48,17,0,0.0,0.0,0.0,3.0
1995-03-11,6.4,-4.0,87,63,19,0,0.0,0.0,0.0,3.0
1995-03-12,14.0,-1.5,95,55,19,0,0.0,0.0,0.0,0.0
1995-03-13,19.0,0.4,97,39,15,0,0.0,0.0,0.0,0.0
1995-03-14,20.1,2.4,84,40,15,0,0.0,0.0,0.0,0.0
1995-03-15,20.9,3.2,86,39,19,0,0.6,0.6,0.0,0.0
1995-03-16,17.2,2.1,95,41,22,0,0.0,0.0,0.0,0.0
1995-03-17,3.9,-2.0,88,60,33,7,0.0,0.0,0.0,0.0
1995-03-18,9.7,-2.8,84,48,19,0,0.0,0.0,0.0,0.0
1995-03-19,5.2,1.3,85,70,26,0,2.8,2.8,0.0,0.0
1995-03-20,12.8,1.0,96,55,22,0,7.0,7.0,0.0,0.0
1995-03-21,9.7,2.8,97,62,41,13,0.0,0.0,0.0,0.0
1995-03-22,6.1,1.3,93,68,32,7,1.2,1.2,0.0,0.0
1995-03-23,7.1,-0.4,83,51,33,15,0.0,0.0,0.0,0.0
1995-03-24,5.0,-1.4,78,36,44,17,0.0,0.0,0.0,0.0
1995-03-25,10.4,-2.5,69,32,41,15,0.0,0.0,0.0,0.0
1995-03-26,11.8,-1.2,76,23,30,13,0.0,0.0,0.0,0.0
1995-03-27,6.7,-3.9,83,46,26,9,0.0,0.0,0.0,0.0
1995-03-28,9.0,-1.8,73,29,24,0,0.0,0.0,0.0,0.0
1995-03-29,9.9,-3.4,82,33,22,0,0.0,0.0,0.0,0.0
1995-03-30,7.7,1.6,90,54,28,0,0.0,0.0,0.0,0.0
1995-03-31,5.8,-4.8,90,37,24,6,0.0,0.0,0.0,0.0
1995-04-01,5.0,-6.9,82,28,20,0,0.0,0.0,0.0,0.0
1995-04-02,7.4,-1.4,76,36,19,0,0.0,0.0,0.0,0.0
1995-04-03,12.8,-1.2,93,50,37,0,0.2,2.0,2.2,1.0
1995-04-04,6.6,-8.8,90,44,59,13,0.2,0.4,0.4,0.0
1995-04-05,0.0,-9.2,71,41,32,0,0.0,0.0,0.0,0.0
1995-04-06,1.2,-4.1,96,56,32,4,0.0,2.8,2.8,0.0
1995-04-07,1.8,-3.5,93,67,15,0,0.0,0.0,0.0,0.0
1995-04-08,5.7,-1.2,88,63,20,0,0.0,0.0,0.0,0.0
1995-04-09,5.1,-2.2,86,37,30,6,0.0,0.0,0.0,0.0
1995-04-10,4.6,-3.4,76,43,22,4,0.0,0.0,0.0,0.0
1995-04-11,11.9,0.8,67,37,41,13,0.0,0.0,0.0,0.0
1995-04-12,13.7,4.0,92,60,30,6,6.0,6.0,0.0,0.0
1995-04-13,8.4,3.6,86,53,30,9,0.6,0.6,0.0,0.0
1995-04-14,8.0,-1.0,86,54,33,11,0.2,0.2,0.0,0.0
1995-04-15,9.1,-2.5,69,24,32,9,0.0,0.0,0.0,0.0
1995-04-16,13.7,-2.9,63,16,30,9,0.0,0.0,0.0,0.0
1995-04-17,8.5,-3.4,77,43,22,0,0.0,0.0,0.0,0.0
1995-04-18,8.0,-2.4,84,41,44,6,3.4,3.4,0.0,0.0
1995-04-19,14.4,2.8,96,52,43,0,3.8,3.8,0.0,0.0
1995-04-20,8.0,1.2,88,56,26,9,0.0,0.0,0.0,0.0
1995-04-21,16.8,5.7,97,54,37,11,34.2,34.2,0.0,0.0
1995-04-22,8.5,2.0,84,64,43,7,0.0,0.0,0.0,0.0
1995-04-23,8.9,0.8,84,45,24,4,0.0,0.0,0.0,0.0
1995-04-24,8.7,-1.0,76,40,19,0,0.0,0.0,0.0,0.0
1995-04-25,12.7,1.2,85,47,28,0,1.6,1.6,0.0,0.0
1995-04-26,8.2,2.0,99,55,22,4,18.2,18.2,0.0,0.0
1995-04-27,12.4,5.0,96,65,35,6,3.4,3.4,0.0,0.0
1995-04-28,10.4,5.2,73,53,33,7,0.0,0.0,0.0,0.0
1995-04-29,10.7,1.8,83,49,32,7,0.0,0.0,0.0,0.0
1995-04-30,11.7,0.1,90,58,17,4,0.0,0.0,0.0,0.0
1995-05-01,14.6,2.4,88,43,17,0,0.0,0.0,0.0,0.0
1995-05-02,17.0,3.6,86,30,19,0,0.0,0.0,0.0,0.0
1995-05-03,18.3,6.1,70,30,22,0,3.0,3.0,0.0,0.0
1995-05-04,17.2,3.0,68,29,24,0,0.0,0.0,0.0,0.0
1995-05-05,19.4,6.0,71,33,22,0,0.4,0.4,0.0,0.0
1995-05-06,17.0,4.5,78,29,28,6,0.0,0.0,0.0,0.0
1995-05-07,16.4,2.3,73,22,26,4,0.0,0.0,0.0,0.0
1995-05-08,15.2,-0.1,69,25,22,0,0.0,0.0,0.0,0.0
1995-05-09,14.5,7.0,95,33,28,0,6.0,6.0,0.0,0.0
1995-05-10,18.1,8.5,99,68,30,0,15.8,15.8,0.0,0.0
1995-05-11,15.6,9.8,98,75,26,0,0.8,0.8,0.0,0.0
1995-05-12,20.8,10.3,88,39,19,0,0.0,0.0,0.0,0.0
1995-05-13,18.6,6.2,88,56,30,0,0.0,0.0,0.0,0.0
1995-05-14,23.7,12.6,82,55,41,15,2.0,2.0,0.0,0.0
1995-05-15,20.5,10.0,83,34,33,11,0.0,0.0,0.0,0.0
1995-05-16,19.3,8.9,78,36,22,2,0.0,0.0,0.0,0.0
1995-05-17,19.0,6.2,97,47,35,0,12.8,12.8,0.0,0.0
1995-05-18,16.7,5.1,82,40,19,0,0.0,0.0,0.0,0.0
1995-05-19,20.4,7.0,76,37,28,0,0.0,0.0,0.0,0.0
1995-05-20,18.8,5.0,91,37,30,0,4.4,4.4,0.0,0.0
1995-05-21,21.2,8.5,96,36,52,0,0.0,0.0,0.0,0.0
1995-05-22,18.7,7.7,84,39,26,7,0.0,0.0,0.0,0.0
1995-05-23,23.6,8.3,76,33,33,0,0.0,0.0,0.0,0.0
1995-05-24,19.1,10.6,91,67,33,4,5.0,5.0,0.0,0.0
1995-05-25,17.0,9.4,85,50,19,6,0.2,0.2,0.0,0.0
1995-05-26,21.6,8.2,66,28,26,13,0.0,0.0,0.0,0.0
1995-05-27,18.6,7.4,76,32,26,11,0.0,0.0,0.0,0.0
1995-05-28,15.6,11.9,99,47,24,7,35.6,35.6,0.0,0.0
1995-05-29,19.0,12.9,99,67,30,9,1.0,1.0,0.0,0.0
1995-05-30,24.8,12.3,92,41,22,6,0.0,0.0,0.0,0.0
1995-05-31,27.3,14.1,77,36,28,9,0.0,0.0,0.0,0.0
1995-06-01,25.2,13.4,75,45,19,0,0.0,0.0,0.0,0.0
1995-06-02,21.5,16.3,95,69,13,0,0.9,0.9,0.0,0.0
1995-06-03,20.4,14.7,98,76,28,0,0.6,0.6,0.0,0.0
1995-06-04,23.9,11.3,93,33,17,0,0.0,0.0,0.0,0.0
1995-06-05,26.8,10.4,92,31,15,0,0.0,0.0,0.0,0.0
1995-06-06,26.4,13.0,93,55,19,0,0.0,0.0,0.0,0.0
1995-06-07,29.0,12.1,92,54,30,0,23.8,23.8,0.0,0.0
1995-06-08,15.0,8.4,87,57,32,0,0.0,0.0,0.0,0.0
1995-06-09,19.2,7.5,80,35,24,0,0.0,0.0,0.0,0.0
1995-06-10,21.2,12.1,75,45,20,0,0.0,0.0,0.0,0.0
1995-06-11,22.0,12.0,90,63,28,0,0.0,0.0,0.0,0.0
1995-06-12,19.8,8.9,84,33,26,4,0.0,0.0,0.0,0.0
1995-06-13,25.6,7.9,81,37,26,6,0.0,0.0,0.0,0.0
1995-06-14,24.5,11.9,84,30,24,6,0.0,0.0,0.0,0.0
1995-06-15,24.0,9.5,65,26,19,0,0.0,0.0,0.0,0.0
1995-06-16,26.3,10.0,75,29,19,0,0.0,0.0,0.0,0.0
1995-06-17,31.4,15.8,60,32,24,0,0.0,0.0,0.0,0.0
1995-06-18,33.1,21.1,66,32,24,4,0.0,0.0,0.0,0.0
1995-06-19,35.5,21.9,78,41,22,6,0.0,0.0,0.0,0.0
1995-06-20,30.7,19.1,83,39,26,6,0.0,0.0,0.0,0.0
1995-06-21,26.5,13.8,73,29,20,6,0.0,0.0,0.0,0.0
1995-06-22,28.0,12.5,77,42,19,0,0.0,0.0,0.0,0.0
1995-06-23,26.2,16.7,89,61,15,0,0.0,0.0,0.0,0.0
1995-06-24,27.4,16.8,93,51,19,0,0.0,0.0,0.0,0.0
1995-06-25,27.6,18.4,86,59,17,0,0.0,0.0,0.0,0.0
1995-06-26,28.5,21.0,85,58,28,4,0.0,0.0,0.0,0.0
1995-06-27,21.8,19.2,96,82,30,17,8.0,8.0,0.0,0.0
1995-06-28,24.3,18.1,91,65,20,6,0.0,0.0,0.0,0.0
1995-06-29,26.5,17.9,94,64,22,0,8.6,8.6,0.0,0.0
1995-06-30,25.3,19.2,96,68,26,0,10.2,10.2,0.0,0.0
1995-07-01,25.2,12.8,98,46,26,0,1.2,1.2,0.0,0.0
1995-07-02,20.7,11.0,77,46,35,0,0.0,0.0,0.0,0.0
1995-07-03,22.4,9.1,88,42,17,0,0.0,0.0,0.0,0.0
1995-07-04,26.2,11.4,94,47,17,0,3.8,3.8,0.0,0.0
1995-07-05,29.0,20.2,95,67,24,0,5.8,5.8,0.0,0.0
1995-07-06,27.3,22.0,91,59,32,11,0.4,0.4,0.0,0.0
1995-07-07,23.5,13.3,97,61,30,9,1.4,1.4,0.0,0.0
1995-07-08,17.2,10.5,87,63,26,2,0.0,0.0,0.0,0.0
1995-07-09,23.2,9.7,89,51,19,0,0.2,0.2,0.0,0.0
1995-07-10,24.5,10.7,97,44,19,0,0.0,0.0,0.0,0.0
1995-07-11,26.8,14.0,85,44,26,0,0.0,0.0,0.0,0.0
1995-07-12,26.0,13.5,88,44,15,0,0.0,0.0,0.0,0.0
1995-07-13,34.6,19.2,93,45,32,0,2.4,2.4,0.0,0.0
1995-07-14,36.8,21.1,91,55,24,4,0.0,0.0,0.0,0.0
1995-07-15,33.2,22.0,89,41,46,4,0.0,0.0,0.0,0.0
1995-07-16,27.8,20.0,92,70,19,0,0.6,0.6,0.0,0.0
1995-07-17,28.4,19.3,95,53,26,0,4.6,4.6,0.0,0.0
1995-07-18,26.0,18.1,91,51,32,6,3.4,3.4,0.0,0.0
1995-07-19,26.7,15.9,88,47,20,4,0.0,0.0,0.0,0.0
1995-07-20,26.5,19.9,88,65,30,0,2.4,2.4,0.0,0.0
1995-07-21,27.7,17.7,91,43,17,0,0.0,0.0,0.0,0.0
1995-07-22,28.9,15.4,88,53,20,0,0.0,0.0,0.0,0.0
1995-07-23,28.0,18.0,98,59,24,6,18.6,18.6,0.0,0.0
1995-07-24,24.5,15.0,96,65,15,0,0.0,0.0,0.0,0.0
1995-07-25,27.3,18.4,98,75,19,0,0.0,0.0,0.0,0.0
1995-07-26,31.4,20.0,97,48,19,0,0.0,0.0,0.0,0.0
1995-07-27,28.7,19.2,91,49,19,0,0.0,0.0,0.0,0.0
1995-07-28,30.0,21.5,95,58,32,4,10.6,10.6,0.0,0.0
1995-07-29,31.0,16.8,92,35,28,0,0.0,0.0,0.0,0.0
1995-07-30,27.3,15.1,82,39,22,0,0.0,0.0,0.0,0.0
1995-07-31,32.7,15.5,87,28,22,0,0.0,0.0,0.0,0.0
1995-08-01,34.5,18.9,89,37,32,0,1.6,1.6,0.0,0.0
1995-08-02,22.2,18.6,93,73,15,0,0.0,0.0,0.0,0.0
1995-08-03,23.7,19.8,96,83,17,0,13.6,13.6,0.0,0.0
1995-08-04,29.0,20.4,98,68,28,0,24.0,24.0,0.0,0.0
1995-08-05,28.0,19.6,98,64,24,0,38.0,38.0,0.0,0.0
1995-08-06,25.5,18.5,94,65,19,6,0.0,0.0,0.0,0.0
1995-08-07,24.7,17.2,90,66,26,7,0.0,0.0,0.0,0.0
1995-08-08,24.5,19.0,84,59,26,7,0.0,0.0,0.0,0.0
1995-08-09,25.1,19.0,79,52,17,2,0.0,0.0,0.0,0.0
1995-08-10,27.2,18.7,92,62,19,0,0.0,0.0,0.0,0.0
1995-08-11,30.5,20.2,96,58,19,0,9.4,9.4,0.0,0.0
1995-08-12,28.0,16.2,90,45,30,4,1.2,1.2,0.0,0.0
1995-08-13,27.1,14.6,95,48,19,0,5.4,5.4,0.0,0.0
1995-08-14,28.3,19.0,98,77,20,0,39.2,39.2,0.0,0.0
1995-08-15,32.3,19.1,100,40,17,0,0.0,0.0,0.0,0.0
1995-08-16,28.6,19.0,89,37,15,0,0.0,0.0,0.0,0.0
1995-08-17,28.2,19.5,91,46,15,0,0.0,0.0,0.0,0.0
1995-08-18,30.7,20.9,89,45,19,0,0.0,0.0,0.0,0.0
1995-08-19,27.8,16.4,91,57,19,4,0.0,0.0,0.0,0.0
1995-08-20,31.2,16.8,94,44,22,0,0.0,0.0,0.0,0.0
1995-08-21,30.1,14.6,82,32,37,0,0.0,0.0,0.0,0.0
1995-08-22,22.7,12.6,85,51,28,4,0.0,0.0,0.0,0.0
1995-08-23,28.0,10.5,93,44,30,0,1.8,1.8,0.0,0.0
1995-08-24,21.5,13.5,92,41,30,11,0.0,0.0,0.0,0.0
1995-08-25,20.3,8.0,92,45,17,0,0.0,0.0,0.0,0.0
1995-08-26,28.4,14.4,88,34,15,0,0.0,0.0,0.0,0.0
1995-08-27,22.4,15.0,91,62,22,4,0.0,0.0,0.0,0.0
1995-08-28,24.9,12.8,92,51,13,0,0.0,0.0,0.0,0.0
1995-08-29,27.1,13.5,86,47,33,0,0.0,0.0,0.0,0.0
1995-08-30,23.3,12.8,92,45,20,0,0.0,0.0,0.0,0.0
1995-08-31,30.0,16.1,92,54,44,0,1.2,1.2,0.0,0.0
1995-09-01,23.7,11.7,89,52,37,7,0.0,0.0,0.0,0.0
1995-09-02,22.8,9.8,92,43,15,0,0.0,0.0,0.0,0.0
1995-09-03,26.0,14.2,93,49,22,0,2.4,2.4,0.0,0.0
1995-09-04,24.9,13.1,99,51,17,0,0.0,0.0,0.0,0.0
1995-09-05,30.0,12.8,92,38,41,0,0.0,0.0,0.0,0.0
1995-09-06,23.1,14.5,97,72,19,0,0.0,0.0,0.0,0.0
1995-09-07,22.5,6.1,94,70,33,11,6.6,6.6,0.0,0.0
1995-09-08,14.8,5.2,93,52,20,4,0.0,0.0,0.0,0.0
1995-09-09,19.9,5.8,92,36,33,4,0.0,0.0,0.0,0.0
1995-09-10,15.4,4.0,90,35,28,0,0.0,0.0,0.0,0.0
1995-09-11,20.6,4.6,89,25,15,0,0.0,0.0,0.0,0.0
1995-09-12,23.7,7.1,95,55,28,0,0.0,0.0,0.0,0.0
1995-09-13,27.5,19.3,91,52,41,0,0.3,0.3,0.0,0.0
1995-09-14,19.9,6.4,88,57,37,9,0.8,0.8,0.0,0.0
1995-09-15,15.4,3.9,94,35,17,0,0.0,0.0,0.0,0.0
1995-09-16,25.6,6.8,90,38,30,0,0.0,0.0,0.0,0.0
1995-09-17,19.9,7.3,93,52,44,11,5.8,5.8,0.0,0.0
1995-09-18,17.2,3.2,94,40,17,0,0.0,0.0,0.0,0.0
1995-09-19,17.3,4.3,91,43,19,0,0.0,0.0,0.0,0.0
1995-09-20,14.2,10.5,97,70,15,4,5.6,5.6,0.0,0.0
1995-09-21,19.4,11.8,97,59,22,0,0.6,0.6,0.0,0.0
1995-09-22,14.2,5.8,97,53,33,6,3.0,3.0,0.0,0.0
1995-09-23,14.6,4.5,79,46,41,0,0.0,0.0,0.0,0.0
1995-09-24,15.3,4.2,95,41,15,0,0.0,0.0,0.0,0.0
1995-09-25,17.0,5.6,94,53,24,0,0.0,0.0,0.0,0.0
1995-09-26,18.5,5.0,96,54,17,0,2.4,2.4,0.0,0.0
1995-09-27,23.5,8.6,87,39,30,6,0.0,0.0,0.0,0.0
1995-09-28,15.5,4.8,92,49,19,6,0.0,0.0,0.0,0.0
1995-09-29,21.0,4.6,93,53,15,0,0.0,0.0,0.0,0.0
1995-09-30,20.8,7.4,94,57,22,0,0.0,0.0,0.0,0.0
1995-10-01,23.8,11.7,91,53,30,0,0.0,0.0,0.0,0.0
1995-10-02,23.0,8.4,85,39,44,0,0.0,0.0,0.0,0.0
1995-10-03,13.4,8.3,94,72,15,0,9.8,9.8,0.0,0.0
1995-10-04,15.5,9.6,96,79,17,0,0.0,0.0,0.0,0.0
1995-10-05,13.5,11.5,98,78,39,6,64.8,64.8,0.0,0.0
1995-10-06,15.3,11.6,98,87,41,0,15.2,15.2,0.0,0.0
1995-10-07,16.5,10.4,100,70,24,0,0.0,0.0,0.0,0.0
1995-10-08,14.3,9.0,84,62,33,6,0.0,0.0,0.0,0.0
1995-10-09,15.1,9.0,87,55,19,0,0.0,0.0,0.0,0.0
1995-10-10,18.1,7.1,95,66,22,0,0.0,0.0,0.0,0.0
1995-10-11,21.5,8.9,92,41,22,0,0.0,0.0,0.0,0.0
1995-10-12,27.0,11.7,81,41,19,0,0.0,0.0,0.0,0.0
1995-10-13,25.5,14.0,88,39,26,4,0.0,0.0,0.0,0.0
1995-10-14,18.1,8.5,97,64,22,0,13.4,13.4,0.0,0.0
1995-10-15,11.1,4.5,89,61,44,19,1.2,1.2,0.0,0.0
1995-10-16,11.8,2.4,83,45,44,7,0.0,0.0,0.0,0.0
1995-10-17,14.3,0.1,91,42,22,4,0.0,0.0,0.0,0.0
1995-10-18,20.4,4.9,90,42,22,4,0.0,0.0,0.0,0.0
1995-10-19,12.4,3.8,93,68,24,2,0.0,0.0,0.0,0.0
1995-10-20,20.0,6.2,97,49,35,0,14.8,14.8,0.0,0.0
1995-10-21,10.2,4.8,92,72,19,0,0.4,0.4,0.0,0.0
1995-10-22,11.2,3.7,88,56,39,7,0.6,0.6,0.0,0.0
1995-10-23,16.2,5.0,90,57,17,0,0.0,0.0,0.0,0.0
1995-10-24,16.0,3.8,91,48,67,0,0.0,0.0,0.0,0.0
1995-10-25,8.8,4.8,80,63,26,6,0.0,0.0,0.0,0.0
1995-10-26,14.7,3.7,84,49,32,4,0.0,0.0,0.0,0.0
1995-10-27,14.4,9.1,96,70,32,7,10.4,10.4,0.0,0.0
1995-10-28,12.6,4.0,85,64,39,11,0.0,0.0,0.0,0.0
1995-10-29,8.0,1.7,91,50,46,0,0.0,0.0,0.0,0.0
1995-10-30,7.7,2.1,95,49,37,0,0.0,0.0,0.0,0.0
1995-10-31,6.0,1.5,93,68,15,0,1.2,1.2,0.0,0.0
1995-11-01,6.2,3.8,99,91,22,11,6.4,6.4,0.0,0.0
1995-11-02,18.8,6.2,100,68,26,6,16.2,16.2,0.0,0.0
1995-11-03,14.2,-0.4,91,54,41,11,0.0,0.0,0.0,0.0
1995-11-04,4.2,-1.3,88,43,54,11,0.0,0.0,0.0,0.0
1995-11-05,4.9,-1.7,75,42,37,7,0.0,0.0,0.0,0.0
1995-11-06,6.2,-2.4,83,59,30,4,0.0,0.0,0.0,0.0
1995-11-07,7.4,0.9,97,68,26,0,9.0,9.0,0.0,0.0
1995-11-08,2.4,-4.2,93,51,44,9,0.0,0.6,0.6,0.0
1995-11-09,1.3,-4.4,88,58,28,4,0.0,0.2,0.2,0.0
1995-11-10,10.7,-0.1,95,53,30,11,3.0,3.0,0.0,0.0
1995-11-11,12.4,0.4,99,70,56,15,35.6,35.6,0.0,0.0
1995-11-12,1.2,-3.0,79,60,46,4,0.0,0.0,0.0,0.0
1995-11-13,2.1,-2.8,100,63,9,0,1.0,4.6,3.6,0.0
1995-11-14,3.0,-1.0,100,89,26,6,3.2,5.6,2.0,0.0
1995-11-15,0.0,-1.6,100,81,37,6,0.0,4.2,4.4,1.0
1995-11-16,1.2,-2.2,88,75,26,7,0.0,0.0,0.0,3.0
1995-11-17,3.6,-5.5,92,60,13,0,0.0,0.0,0.0,2.0
1995-11-18,1.3,-0.1,99,92,22,7,0.2,5.4,4.2,1.0
1995-11-19,1.4,-1.0,97,81,19,0,0.0,0.0,0.0,1.0
1995-11-20,5.6,1.4,95,76,24,4,0.0,0.0,0.0,0.0
1995-11-21,3.0,0.3,88,65,32,7,0.0,0.0,0.0,0.0
1995-11-22,0.5,-1.6,86,68,30,7,0.0,0.4,0.8,0.0
1995-11-23,1.3,-3.6,100,58,48,7,0.0,0.4,0.6,1.0
1995-11-24,-1.7,-7.5,83,62,15,0,0.0,0.0,0.0,0.0
1995-11-25,2.8,-4.4,88,69,24,0,0.0,0.0,0.0,0.0
1995-11-26,1.9,-0.2,100,72,13,0,0.0,5.8,5.2,0.0
1995-11-27,2.0,-0.4,100,93,26,4,17.2,17.2,0.0,1.0
1995-11-28,-0.1,-7.1,98,75,46,7,0.8,1.8,1.0,1.0
1995-11-29,-3.2,-10.0,94,81,15,0,0.0,0.0,0.0,1.0
1995-11-30,1.7,-5.5,100,68,32,0,0.0,5.2,4.6,0.0
1995-12-01,5.0,-6.0,96,65,44,11,0.2,0.2,0.0,4.0
1995-12-02,-0.4,-5.6,84,58,28,6,0.0,0.0,0.0,0.0
1995-12-03,5.2,-0.5,95,72,32,0,1.8,1.8,0.0,0.0
1995-12-04,2.8,-2.1,90,44,46,4,0.0,0.0,0.0,0.0
1995-12-05,4.4,-2.1,87,58,48,0,0.0,0.0,0.0,0.0
1995-12-06,-1.6,-5.6,77,51,46,15,0.0,0.0,0.0,0.0
1995-12-07,-2.9,-6.9,86,58,33,13,0.0,0.0,0.0,0.0
1995-12-08,-2.1,-9.3,85,59,41,0,0.0,0.2,0.2,0.0
1995-12-09,0.3,-16.5,99,56,48,17,0.0,8.0,8.6,1.0
1995-12-10,-9.9,-16.6,82,67,41,19,0.0,0.0,0.0,6.0
1995-12-11,-8.2,-13.5,85,63,44,22,0.0,0.0,0.0,6.0
1995-12-12,-5.3,-15.1,89,64,33,4,0.0,0.2,0.2,4.0
1995-12-13,-3.7,-16.4,90,59,33,0,0.0,0.4,1.2,3.0
1995-12-14,2.9,-5.0,100,82,37,4,2.8,20.4,12.8,2.0
1995-12-15,2.2,0.9,96,84,19,6,0.2,0.2,0.0,6.0
1995-12-16,1.2,-2.9,94,72,28,6,0.0,0.0,0.0,3.0
1995-12-17,-1.6,-7.5,92,74,22,4,0.0,0.0,0.0,3.0
1995-12-18,-3.5,-8.0,90,63,22,4,0.0,0.0,0.0,2.0
1995-12-19,-7.9,-13.9,87,66,32,15,0.0,0.0,0.0,2.0
1995-12-20,-7.3,-15.4,92,65,30,4,0.0,0.0,0.0,2.0
1995-12-21,-4.0,-11.0,86,64,43,7,0.0,0.4,0.8,2.0
1995-12-22,-2.2,-7.0,91,71,26,2,0.0,0.8,1.2,2.0
1995-12-23,-1.8,-7.8,93,75,15,6,0.0,0.0,0.2,4.0
1995-12-24,-1.4,-10.0,91,71,19,0,0.0,0.4,1.0,4.0
