date,avg_hourly_temperature,max_temperature,min_temperature,precipitation,avg_hourly_wind_speed,avg_hourly_pressure_station,rain,snow,max_humidex,min_windchill,avg_hourly_relative_humidity,avg_hourly_pressure_sea,snow_on_ground
2009-12-10,-5.1,-0.8,-9.5,1.0,44.71,97.98,0.0,1.4,,-21.0,74.8,100.16,2.0
2009-12-11,-8.41,-6.4,-10.2,0.0,34.29,99.67,0.0,0.0,,-21.0,69.9,101.92,2.0
2009-12-12,-3.08,1.7,-8.5,0.0,17.17,100.61,0.0,0.0,,-16.0,63.5,102.83,1.0
2009-12-13,1.88,3.0,-0.4,0.8,11.17,99.33,0.8,0.0,,,78.3,101.49,1.0
2009-12-14,2.45,3.8,0.4,2.6,7.5,99.17,2.6,0.0,,,90.2,101.31,1.0
2009-12-15,-0.18,3.0,-5.0,0.6,21.25,99.52,0.0,0.6,,-12.0,79.5,101.69,0.0
2009-12-16,-4.88,-3.6,-6.3,0.4,26.62,100.51,0.0,0.6,,-15.0,73.4,102.74,0.0
2009-12-17,-7.99,-4.7,-11.7,0.0,9.75,100.85,0.0,0.0,,-20.0,66.9,103.12,0.0
2009-12-18,-5.22,-2.9,-7.1,0.0,13.83,100.09,0.0,0.0,,-13.0,80.1,102.32,0.0
2009-12-19,-5.95,-3.3,-9.2,0.0,15.71,99.33,0.0,0.0,,-16.0,43.5,101.55,0.0
2009-12-20,-2.98,1.1,-5.8,0.0,12.88,99.47,0.0,0.0,,-12.0,61.8,101.67,0.0
2009-12-21,-3.38,-1.8,-6.7,0.0,12.08,99.69,0.0,0.0,,-11.0,73.2,101.89,0.0
2009-12-22,-8.08,-5.7,-11.7,0.0,18.62,100.34,0.0,0.0,,-21.0,69.0,102.6,0.0
2009-12-23,-7.16,-3.3,-9.9,0.0,19.29,100.66,0.0,0.0,,-17.0,75.9,102.92,0.0
2009-12-24,-4.03,0.5,-7.3,0.4,14.08,100.8,0.0,0.4,,-13.0,90.6,103.03,0.0
2009-12-25,2.05,3.7,-0.1,15.6,30.38,99.84,15.6,0.0,,-6.0,89.8,102.0,0.0
2009-12-26,2.0,4.4,-2.7,10.6,13.62,99.3,10.6,0.0,,-5.0,93.7,101.45,0.0
2009-12-27,-0.19,2.0,-2.2,0.0,12.0,98.92,0.0,0.0,,-7.0,83.9,101.08,0.0
2009-12-28,-3.84,-1.6,-11.4,0.6,31.25,98.39,0.0,1.0,,-21.0,76.5,100.57,0.0
2009-12-29,-10.63,-5.2,-15.7,0.2,21.67,100.42,0.0,0.4,,-26.0,72.6,102.7,1.0
2009-12-30,-4.29,-1.2,-8.8,0.0,13.54,100.28,0.0,0.0,,-14.0,70.2,102.5,1.0
2009-12-31,0.9,2.7,-1.5,0.6,9.17,99.28,0.6,0.0,,-5.0,87.7,101.44,0.0
2010-01-01,-3.06,0.9,-10.4,1.2,23.58,99.2,0.0,1.6,,-18.0,82.6,101.4,0.0
2010-01-02,-13.4,-10.2,-17.6,0.0,25.83,99.53,0.0,0.0,,-27.0,74.6,101.81,1.0
2010-01-03,-11.36,-8.3,-15.5,1.2,34.54,99.22,0.0,2.0,,-26.0,78.1,101.48,1.0
2010-01-04,-10.34,-7.1,-12.7,0.4,24.04,99.19,0.0,0.8,,-23.0,76.8,101.44,2.0
2010-01-05,-7.63,-3.6,-11.1,2.0,19.42,99.07,0.0,3.0,,-19.0,82.3,101.29,2.0
2010-01-06,-5.61,-2.1,-10.3,0.0,22.71,99.27,0.0,0.0,,-18.0,78.9,101.48,5.0
2010-01-07,-4.64,-3.0,-7.3,0.0,16.0,99.35,0.0,0.0,,-15.0,82.8,101.56,5.0
2010-01-08,-9.32,-7.3,-11.7,0.8,26.21,99.42,0.0,1.4,,-21.0,78.1,101.67,5.0
2010-01-09,-11.82,-8.7,-14.6,0.0,20.38,100.51,0.0,0.0,,-25.0,65.0,102.81,5.0
2010-01-10,-8.78,-3.8,-15.6,0.0,18.83,100.28,0.0,0.0,,-20.0,76.0,102.54,4.0
2010-01-11,-5.8,-4.7,-7.8,1.2,15.17,99.77,0.0,1.4,,-16.0,76.1,101.99,3.0
2010-01-12,-7.21,-5.7,-9.1,0.0,17.54,100.3,0.0,0.0,,-17.0,75.2,102.55,4.0
2010-01-13,-3.13,0.4,-6.1,0.0,19.17,99.87,0.0,0.0,,-12.0,79.2,102.08,4.0
2010-01-14,-0.09,4.8,-6.0,0.0,15.08,99.62,0.0,0.0,,-10.0,76.8,101.79,3.0
2010-01-15,2.37,4.1,1.0,0.0,16.83,99.94,0.0,0.0,,,80.3,102.1,0.0
2010-01-16,-0.03,2.0,-3.2,0.0,16.29,99.97,0.0,0.0,,-7.0,79.2,102.15,0.0
2010-01-17,0.81,2.7,-1.6,0.0,6.58,99.07,0.0,0.0,,-5.0,91.5,101.22,0.0
2010-01-18,-0.39,1.0,-2.9,0.0,14.29,99.03,0.0,0.0,,-7.0,85.3,101.19,0.0
2010-01-19,-1.1,2.0,-3.8,0.2,12.92,99.15,0.0,0.2,,-8.0,84.7,101.32,0.0
2010-01-20,-4.53,-1.8,-7.7,0.0,19.54,99.72,0.0,0.0,,-14.0,73.8,101.94,0.0
2010-01-21,-3.1,0.9,-8.9,0.0,15.46,100.01,0.0,0.0,,-13.0,79.8,102.22,0.0
2010-01-22,-0.18,3.1,-5.3,0.0,15.46,99.71,0.0,0.0,,-9.0,65.8,101.89,0.0
2010-01-23,-1.24,1.5,-3.8,0.0,13.46,100.02,0.0,0.0,,-8.0,80.1,102.21,0.0
2010-01-24,2.97,6.0,-1.3,6.2,14.08,98.53,6.2,0.0,,-4.0,86.9,100.66,0.0
2010-01-25,3.64,6.7,0.2,10.8,16.92,97.03,10.8,0.0,,,91.5,99.12,0.0
2010-01-26,-0.47,0.3,-1.9,0.2,26.38,98.11,0.0,0.2,,-8.0,77.7,100.26,0.0
2010-01-27,-3.88,-1.9,-5.8,0.2,25.17,99.33,0.0,0.2,,-13.0,68.1,101.53,0.0
2010-01-28,-8.09,-3.9,-13.7,0.0,31.67,99.63,0.0,0.0,,-23.0,64.2,101.88,0.0
2010-01-29,-13.46,-9.5,-17.7,0.0,15.75,100.73,0.0,0.0,,-27.0,61.2,103.05,0.0
2010-01-30,-14.37,-9.4,-19.0,0.0,8.46,100.42,0.0,0.0,,-27.0,50.5,102.73,0.0
2010-01-31,-7.03,-4.1,-13.5,0.0,22.08,99.65,0.0,0.0,,-18.0,73.8,101.89,0.0
2010-02-01,-6.5,-3.3,-10.9,0.0,21.04,100.21,0.0,0.0,,-18.0,64.6,102.45,0.0
2010-02-02,-5.13,-1.2,-9.9,2.0,6.54,99.93,0.0,2.6,,-14.0,79.8,102.15,0.0
2010-02-03,-3.21,0.6,-6.1,0.4,17.71,99.9,0.0,0.4,,-12.0,79.6,102.11,2.0
2010-02-04,-4.46,0.4,-10.0,0.0,12.62,100.69,0.0,0.0,,-14.0,71.8,102.92,2.0
2010-02-05,-2.79,0.1,-6.8,0.0,13.83,100.21,0.0,0.0,,-13.0,67.2,102.42,1.0
2010-02-06,-8.82,-5.4,-12.0,0.0,23.08,99.64,0.0,0.0,,-22.0,59.7,101.89,1.0
2010-02-07,-7.56,-2.2,-11.9,0.0,24.0,99.83,0.0,0.0,,-21.0,62.0,102.07,0.0
2010-02-08,-5.65,0.9,-11.4,0.0,17.38,99.92,0.0,0.0,,-16.0,70.6,102.15,0.0
2010-02-09,-5.36,-3.8,-8.7,0.2,14.25,99.46,0.0,0.2,,-14.0,73.8,101.67,0.0
2010-02-10,-5.09,-3.2,-7.6,3.2,26.79,98.24,0.0,4.4,,-16.0,79.6,100.43,3.0
2010-02-11,-6.28,-1.4,-9.7,0.0,20.92,98.95,0.0,0.0,,-17.0,67.1,101.17,3.0
2010-02-12,-5.35,-0.5,-11.5,0.0,13.83,99.13,0.0,0.0,,-16.0,69.8,101.34,2.0
2010-02-13,-5.68,-1.2,-9.6,0.6,17.58,98.6,0.0,0.6,,-17.0,73.8,100.8,0.0
2010-02-14,-2.38,-1.1,-3.8,0.0,24.5,98.36,0.0,0.0,,-11.0,75.1,100.52,1.0
2010-02-15,-2.59,-1.4,-4.1,0.0,16.71,98.42,0.0,0.0,,-10.0,69.1,100.59,0.0
2010-02-16,-2.37,0.6,-4.6,0.2,13.5,98.21,0.0,0.2,,-9.0,72.8,100.37,0.0
2010-02-17,-1.61,0.6,-3.6,1.8,22.83,98.19,0.0,2.2,,-10.0,82.1,100.35,0.0
2010-02-18,-0.34,1.4,-2.4,0.0,27.08,98.6,0.0,0.0,,-9.0,76.5,100.76,1.0
2010-02-19,0.85,4.1,-2.0,0.0,29.79,99.24,0.0,0.0,,-7.0,70.0,101.4,0.0
2010-02-20,-0.48,4.1,-5.6,0.0,16.33,99.72,0.0,0.0,,-10.0,76.1,101.9,0.0
2010-02-21,-1.3,4.9,-5.7,0.0,15.71,99.72,0.0,0.0,,-11.0,68.7,101.9,0.0
2010-02-22,-1.86,0.6,-6.1,5.0,16.17,98.95,0.0,5.0,,-10.0,88.5,101.12,0.0
2010-02-23,-0.77,0.7,-3.8,0.6,9.62,98.7,0.0,0.6,,-7.0,91.6,100.86,5.0
2010-02-24,-1.76,0.9,-5.4,0.0,5.75,99.11,0.0,0.0,,-8.0,77.0,101.29,5.0
2010-02-25,-5.9,-0.4,-7.5,2.8,30.33,98.49,0.0,3.0,,-17.0,83.1,100.69,3.0
2010-02-26,-3.41,-0.1,-6.3,6.2,31.58,97.81,0.0,6.4,,-17.0,87.3,99.97,7.0
2010-02-27,0.82,2.2,-0.7,1.8,21.83,98.04,0.0,1.8,,-6.0,92.2,100.17,8.0
2010-02-28,1.38,3.1,0.2,0.0,21.46,98.72,0.0,0.0,,,85.0,100.86,4.0
2010-03-01,0.42,2.5,-1.3,0.0,25.42,99.47,0.0,0.0,,-8.0,72.0,101.64,1.0
2010-03-02,-0.9,3.0,-3.4,0.0,15.29,99.42,0.0,0.0,,-9.0,71.4,101.6,1.0
2010-03-03,-0.02,4.4,-3.1,0.0,20.25,99.04,0.0,0.0,,-10.0,59.1,101.2,0.0
2010-03-04,-0.78,3.8,-4.3,0.0,26.38,99.49,0.0,0.0,,-12.0,51.8,101.67,0.0
2010-03-05,-0.98,3.9,-4.1,0.0,21.04,100.28,0.0,0.0,,-10.0,53.5,102.48,0.0
2010-03-06,1.58,9.0,-4.0,0.0,15.62,100.38,0.0,0.0,,-10.0,50.4,102.56,0.0
2010-03-07,3.41,11.3,-2.7,0.0,17.12,99.73,0.0,0.0,,-5.0,56.5,101.88,0.0
2010-03-08,6.12,14.2,-0.2,0.0,17.04,99.37,0.0,0.0,,-4.0,49.8,101.49,0.0
2010-03-09,5.41,13.0,-0.1,0.0,6.29,99.39,0.0,0.0,,,62.5,101.51,0.0
2010-03-10,5.05,9.0,-1.9,0.0,12.92,99.29,0.0,0.0,,-3.0,65.6,101.41,0.0
2010-03-11,8.78,12.2,5.1,0.0,17.62,99.28,0.0,0.0,,,48.2,101.38,0.0
2010-03-12,6.17,7.5,5.1,21.6,25.79,99.25,21.6,0.0,,,86.3,101.37,0.0
2010-03-13,5.38,6.7,4.0,20.6,37.17,98.89,20.6,0.0,,,76.3,101.01,0.0
2010-03-14,4.76,5.8,3.3,4.0,24.26,98.71,4.0,0.0,,,85.1,100.83,0.0
2010-03-15,6.88,13.2,3.0,0.0,13.5,99.37,0.0,0.0,,,65.7,101.49,0.0
2010-03-16,8.04,16.0,0.9,0.0,12.5,99.87,0.0,0.0,,,37.6,101.99,0.0
2010-03-17,10.04,17.7,3.5,0.0,17.17,99.6,0.0,0.0,,,36.6,101.7,0.0
2010-03-18,10.78,18.7,3.2,0.0,19.67,98.8,0.0,0.0,,,44.3,100.88,0.0
2010-03-19,11.08,19.1,3.1,0.0,18.75,98.82,0.0,0.0,,,61.7,100.89,0.0
2010-03-20,2.78,5.3,-1.2,0.0,19.46,99.75,0.0,0.0,,-7.0,66.5,101.9,0.0
2010-03-21,1.76,5.3,-1.6,0.0,9.17,99.95,0.0,0.0,,-7.0,77.6,102.12,0.0
2010-03-22,3.48,7.9,-0.8,4.0,18.5,99.41,4.0,0.0,,-4.0,62.5,101.55,0.0
2010-03-23,3.05,3.7,0.2,3.6,21.38,98.66,3.6,0.0,,,88.4,100.79,0.0
2010-03-24,6.54,15.4,-2.0,0.0,13.21,99.32,0.0,0.0,,-6.0,50.2,101.44,0.0
2010-03-25,4.23,9.0,-3.1,0.0,18.54,99.13,0.0,0.0,,-9.0,47.8,101.26,0.0
2010-03-26,-3.33,0.9,-6.7,0.0,18.08,99.92,0.0,0.0,,-15.0,39.5,102.13,0.0
2010-03-27,-0.58,4.6,-6.6,0.0,9.33,100.33,0.0,0.0,,-10.0,51.3,102.53,0.0
2010-03-28,4.34,6.9,0.9,7.8,8.75,99.18,7.8,0.0,,,76.8,101.31,0.0
2010-03-29,5.21,8.8,-0.5,1.0,19.33,99.09,1.0,0.0,,,82.7,101.21,0.0
2010-03-30,5.33,12.6,-2.0,0.0,13.96,99.42,0.0,0.0,,-6.0,59.9,101.55,0.0
2010-03-31,7.97,14.7,0.3,0.0,10.75,99.39,0.0,0.0,,,47.0,101.5,0.0
2010-04-01,11.82,19.3,6.0,0.0,8.54,99.35,0.0,0.0,,,54.3,101.43,0.0
2010-04-02,15.36,24.3,7.6,0.0,7.79,99.32,0.0,0.0,,,56.6,101.37,0.0
2010-04-03,14.9,21.9,7.2,0.0,15.25,98.99,0.0,0.0,,,62.5,101.04,0.0
2010-04-04,12.43,18.1,5.8,0.0,16.58,99.85,0.0,0.0,,,52.3,101.93,0.0
2010-04-05,15.48,23.1,9.9,0.0,16.5,99.24,0.0,0.0,,,49.8,101.29,0.0
2010-04-06,10.58,13.3,8.7,7.2,10.75,98.8,7.2,0.0,,,79.0,100.87,0.0
2010-04-07,12.6,17.2,8.4,14.4,10.38,98.32,14.4,0.0,,,89.8,100.37,0.0
2010-04-08,9.38,11.6,3.7,10.8,20.17,98.12,10.8,0.0,,,92.4,100.19,0.0
2010-04-09,2.56,4.1,1.3,0.0,31.33,98.96,0.0,0.0,,,64.3,101.1,0.0
2010-04-10,7.31,13.3,-0.8,0.0,20.96,100.01,0.0,0.0,,-6.0,59.2,102.14,0.0
2010-04-11,10.46,17.7,3.8,0.0,19.62,100.35,0.0,0.0,,,51.8,102.46,0.0
2010-04-12,8.47,13.6,3.9,0.0,15.67,100.92,0.0,0.0,,,42.2,103.06,0.0
2010-04-13,9.24,14.9,4.1,0.0,10.46,101.15,0.0,0.0,,,36.8,103.29,0.0
2010-04-14,10.07,16.5,2.2,0.0,6.54,101.17,0.0,0.0,,,37.6,103.3,0.0
2010-04-15,12.61,19.9,5.6,0.0,8.21,100.17,0.0,0.0,,,45.5,102.27,0.0
2010-04-16,13.83,21.6,4.6,0.0,24.79,98.75,0.0,0.0,,,58.4,100.8,0.0
2010-04-17,4.93,7.9,3.2,0.2,30.71,98.92,0.2,0.0,,,67.2,101.04,0.0
2010-04-18,8.47,14.0,3.9,0.0,24.96,99.53,0.0,0.0,,,61.0,101.64,0.0
2010-04-19,9.99,16.2,3.4,0.0,19.25,99.84,0.0,0.0,,,48.0,101.94,0.0
2010-04-20,11.95,18.2,4.4,0.0,13.08,99.45,0.0,0.0,,,46.8,101.53,0.0
2010-04-21,11.1,19.1,3.4,0.0,16.21,98.76,0.0,0.0,,,53.8,100.83,0.0
2010-04-22,6.56,12.6,1.7,0.0,20.38,98.98,0.0,0.0,,,54.8,101.09,0.0
2010-04-23,8.41,15.0,0.9,0.0,10.5,99.48,0.0,0.0,,,51.2,101.59,0.0
2010-04-24,11.96,18.1,3.0,0.0,10.54,99.39,0.0,0.0,,,44.2,101.47,0.0
2010-04-25,10.54,12.7,9.3,3.6,16.92,98.12,3.6,0.0,,,61.6,100.19,0.0
2010-04-26,13.1,17.5,5.3,0.0,21.12,97.51,0.0,0.0,,,42.0,99.55,0.0
2010-04-27,6.19,10.6,2.8,0.0,33.33,98.29,0.0,0.0,,,43.7,100.38,0.0
2010-04-28,8.48,14.0,4.0,0.0,29.83,98.79,0.0,0.0,,,38.6,100.88,0.0
2010-04-29,12.4,19.5,3.5,0.0,15.5,99.06,0.0,0.0,,,34.7,101.12,0.0
2010-04-30,15.57,20.9,10.6,0.0,11.0,98.76,0.0,0.0,,,43.7,100.8,0.0
2010-05-01,16.97,23.2,12.0,1.8,9.58,98.59,1.8,0.0,27.0,,66.5,100.61,0.0
2010-05-02,19.55,24.4,15.2,1.2,13.04,98.42,1.2,0.0,29.0,,80.6,100.42,0.0
2010-05-03,19.73,24.8,14.9,1.6,23.71,98.42,1.6,0.0,26.0,,63.7,100.43,0.0
2010-05-04,16.95,21.2,12.6,0.0,20.46,98.81,0.0,0.0,,,55.4,100.85,0.0
2010-05-05,18.1,27.2,11.8,5.4,19.67,98.68,5.4,0.0,28.0,,63.1,100.7,0.0
2010-05-06,12.26,15.5,7.2,0.0,27.83,98.99,0.0,0.0,,,67.3,101.06,0.0
2010-05-07,8.43,13.1,5.7,26.0,14.17,99.26,26.0,0.0,,,75.5,101.36,0.0
2010-05-08,6.24,12.5,2.2,3.2,35.71,98.11,3.2,0.0,,,80.5,100.2,0.0
2010-05-09,4.59,10.6,0.7,0.0,30.38,99.87,0.0,0.0,,,58.3,102.02,0.0
2010-05-10,8.02,13.7,0.9,0.0,13.38,100.62,0.0,0.0,,,49.8,102.76,0.0
2010-05-11,7.3,10.8,2.2,3.8,19.04,100.41,3.8,0.0,,,63.7,102.54,0.0
2010-05-12,8.08,11.6,4.6,0.8,16.12,100.11,0.8,0.0,,,80.0,102.23,0.0
2010-05-13,8.28,12.2,3.0,5.8,14.25,100.16,5.8,0.0,,,78.4,102.28,0.0
2010-05-14,14.15,20.9,7.2,0.0,23.04,99.54,0.0,0.0,,,71.3,101.61,0.0
2010-05-15,11.3,14.5,7.6,0.0,19.08,100.08,0.0,0.0,,,69.3,102.18,0.0
2010-05-16,14.08,19.5,6.4,0.0,13.17,100.28,0.0,0.0,,,55.4,102.36,0.0
2010-05-17,15.24,20.9,6.5,0.0,13.21,100.05,0.0,0.0,,,42.8,102.12,0.0
2010-05-18,15.03,20.1,10.2,0.0,12.62,99.61,0.0,0.0,,,53.5,101.67,0.0
2010-05-19,17.02,24.4,8.1,0.0,11.67,99.37,0.0,0.0,25.0,,57.5,101.41,0.0
2010-05-20,20.94,28.7,12.5,0.0,10.54,99.48,0.0,0.0,31.0,,47.4,101.5,0.0
2010-05-21,17.99,21.3,12.5,0.0,10.33,99.85,0.0,0.0,,,60.2,101.89,0.0
2010-05-22,17.75,20.1,15.6,0.4,10.12,99.66,0.4,0.0,,,72.5,101.7,0.0
2010-05-23,18.73,24.1,14.2,0.0,8.33,99.98,0.0,0.0,29.0,,79.6,102.02,0.0
2010-05-24,20.59,27.2,13.8,0.0,7.88,100.25,0.0,0.0,32.0,,75.3,102.28,0.0
2010-05-25,23.32,28.8,15.9,0.0,7.96,100.12,0.0,0.0,34.0,,64.2,102.14,0.0
2010-05-26,25.49,31.7,18.1,0.0,10.96,99.5,0.0,0.0,38.0,,60.8,101.49,0.0
2010-05-27,23.9,30.9,17.0,0.4,9.92,99.08,0.4,0.0,36.0,,64.7,101.07,0.0
2010-05-28,22.07,26.7,17.6,0.0,10.5,99.31,0.0,0.0,28.0,,54.7,101.31,0.0
2010-05-29,21.61,26.3,16.6,0.0,20.62,99.32,0.0,0.0,28.0,,53.5,101.33,0.0
2010-05-30,23.06,30.7,14.8,0.0,12.96,99.31,0.0,0.0,34.0,,49.0,101.31,0.0
2010-05-31,21.91,27.9,16.8,0.6,10.5,99.13,0.6,0.0,33.0,,67.0,101.13,0.0
2010-06-01,22.46,27.9,15.3,5.4,15.71,98.88,5.4,0.0,28.0,,59.0,100.87,0.0
2010-06-02,20.38,27.2,14.5,33.2,12.79,98.61,33.2,0.0,31.0,,74.0,100.62,0.0
2010-06-03,18.2,20.8,16.3,4.8,14.04,98.63,4.8,0.0,25.0,,86.2,100.65,0.0
2010-06-04,18.3,23.7,13.5,4.4,9.75,98.89,4.4,0.0,26.0,,78.0,100.91,0.0
2010-06-05,20.65,25.4,15.7,4.0,19.04,98.41,4.0,0.0,30.0,,75.7,100.41,0.0
2010-06-06,14.62,18.9,11.4,19.0,23.25,98.31,19.0,0.0,,,76.5,100.35,0.0
2010-06-07,14.59,19.8,9.7,0.0,21.04,99.32,0.0,0.0,,,63.1,101.38,0.0
2010-06-08,15.3,20.3,7.5,0.0,13.92,99.93,0.0,0.0,,,57.5,102.0,0.0
2010-06-09,13.99,15.3,12.6,11.8,10.62,99.1,11.8,0.0,,,88.3,101.15,0.0
2010-06-10,16.54,20.9,13.3,0.0,18.71,99.15,0.0,0.0,,,75.0,101.19,0.0
2010-06-11,18.25,23.1,13.2,0.0,9.5,99.84,0.0,0.0,25.0,,70.2,101.88,0.0
2010-06-12,17.22,18.4,16.2,3.4,10.29,99.38,3.4,0.0,,,90.7,101.42,0.0
2010-06-13,18.6,21.0,16.5,0.2,7.62,99.3,0.2,0.0,26.0,,87.2,101.33,0.0
2010-06-14,20.55,24.5,16.4,0.0,13.04,99.26,0.0,0.0,29.0,,78.8,101.28,0.0
2010-06-15,19.05,23.0,13.6,0.0,12.71,99.87,0.0,0.0,,,49.0,101.9,0.0
2010-06-16,18.68,26.1,14.6,16.2,25.17,99.05,16.2,0.0,34.0,,74.1,101.08,0.0
2010-06-17,19.06,24.4,13.6,0.0,22.12,99.62,0.0,0.0,28.0,,65.1,101.65,0.0
2010-06-18,20.7,26.8,13.4,0.0,13.71,99.67,0.0,0.0,30.0,,66.0,101.7,0.0
2010-06-19,23.79,29.9,18.7,0.0,16.96,99.08,0.0,0.0,37.0,,73.2,101.07,0.0
2010-06-20,22.32,27.0,17.4,0.0,18.83,99.36,0.0,0.0,31.0,,67.2,101.36,0.0
2010-06-21,21.58,26.1,16.8,0.0,11.58,99.81,0.0,0.0,31.0,,66.5,101.83,0.0
2010-06-22,20.96,24.4,18.3,19.8,12.88,99.41,19.8,0.0,33.0,,83.8,101.42,0.0
2010-06-23,24.07,29.5,18.3,0.0,17.83,99.18,0.0,0.0,37.0,,78.0,101.17,0.0
2010-06-24,22.81,27.1,17.4,9.0,22.08,98.9,9.0,0.0,33.0,,78.3,100.89,0.0
2010-06-25,19.97,25.2,14.7,0.0,12.92,99.59,0.0,0.0,28.0,,68.3,101.61,0.0
2010-06-26,19.87,22.3,17.4,7.2,6.92,99.1,7.2,0.0,29.0,,82.8,101.12,0.0
2010-06-27,19.96,24.1,17.0,53.2,8.08,98.44,53.2,0.0,31.0,,92.2,100.44,0.0
2010-06-28,23.25,29.6,16.3,0.0,22.38,98.07,0.0,0.0,36.0,,77.0,100.04,0.0
2010-06-29,16.24,19.8,10.7,0.0,28.92,99.31,0.0,0.0,,,62.3,101.35,0.0
2010-06-30,15.1,20.5,8.9,0.0,25.25,99.95,0.0,0.0,,,62.7,102.02,0.0
2010-07-01,17.0,22.0,10.4,0.0,19.0,100.37,0.0,0.0,,,57.0,102.43,0.0
2010-07-02,19.2,24.8,11.4,0.0,11.67,100.38,0.0,0.0,27.0,,55.5,102.43,0.0
2010-07-03,22.83,30.3,14.8,0.0,16.67,99.82,0.0,0.0,35.0,,56.3,101.83,0.0
2010-07-04,25.01,31.7,16.1,0.0,15.46,99.44,0.0,0.0,37.0,,58.7,101.43,0.0
2010-07-05,28.75,34.1,22.3,0.0,15.5,99.38,0.0,0.0,44.0,,65.5,101.34,0.0
2010-07-06,28.69,33.7,23.3,0.0,13.96,99.64,0.0,0.0,41.0,,63.0,101.6,0.0
2010-07-07,27.72,33.3,23.0,0.0,8.88,99.7,0.0,0.0,43.0,,68.2,101.68,0.0
2010-07-08,28.5,33.3,23.6,0.0,11.54,99.48,0.0,0.0,43.0,,70.8,101.44,0.0
2010-07-09,22.76,25.0,18.8,19.8,12.92,99.17,19.8,0.0,33.0,,84.0,101.16,0.0
2010-07-10,22.6,27.8,16.7,0.0,16.08,99.28,0.0,0.0,31.0,,58.5,101.28,0.0
2010-07-11,22.24,28.0,16.5,11.6,7.42,99.14,11.6,0.0,34.0,,70.1,101.14,0.0
2010-07-12,23.21,25.2,19.8,0.0,7.33,98.81,0.0,0.0,33.0,,81.9,100.8,0.0
2010-07-13,24.39,27.8,20.3,0.0,8.12,99.01,0.0,0.0,36.0,,80.0,100.99,0.0
2010-07-14,23.65,27.1,20.1,0.0,12.38,99.61,0.0,0.0,35.0,,81.8,101.61,0.0
2010-07-15,25.42,29.3,20.5,1.0,12.54,99.49,1.0,0.0,38.0,,73.7,101.48,0.0
2010-07-16,25.7,29.7,22.0,0.2,19.58,99.02,0.2,0.0,35.0,,69.1,100.99,0.0
2010-07-17,25.35,31.4,18.2,0.8,26.25,98.87,0.8,0.0,38.0,,69.0,100.84,0.0
2010-07-18,22.68,28.6,15.2,0.0,13.67,99.07,0.0,0.0,35.0,,70.0,101.07,0.0
2010-07-19,22.98,26.8,19.2,1.8,16.38,98.95,1.8,0.0,33.0,,79.1,100.94,0.0
2010-07-20,23.09,27.8,18.3,0.0,9.58,99.37,0.0,0.0,34.0,,69.2,101.37,0.0
2010-07-21,24.26,31.0,19.1,0.0,18.67,99.21,0.0,0.0,37.0,,66.0,101.2,0.0
2010-07-22,23.88,29.2,17.6,0.6,15.21,99.52,0.6,0.0,33.0,,64.9,101.52,0.0
2010-07-23,24.02,30.3,17.3,39.0,13.71,98.92,39.0,0.0,42.0,,86.8,100.91,0.0
2010-07-24,24.26,27.5,19.8,11.4,10.92,98.98,11.4,0.0,39.0,,91.5,100.97,0.0
2010-07-25,21.93,26.0,17.9,0.0,21.21,99.33,0.0,0.0,31.0,,69.3,101.33,0.0
2010-07-26,22.94,29.0,16.3,0.0,14.71,99.78,0.0,0.0,33.0,,63.2,101.79,0.0
2010-07-27,23.68,28.7,16.1,0.0,11.88,99.71,0.0,0.0,34.0,,66.2,101.72,0.0
2010-07-28,23.98,31.0,18.7,3.2,20.42,99.11,3.2,0.0,41.0,,79.1,101.1,0.0
2010-07-29,20.55,24.6,15.8,0.0,16.5,99.47,0.0,0.0,27.0,,66.4,101.49,0.0
2010-07-30,19.45,23.3,15.6,0.0,12.21,99.52,0.0,0.0,27.0,,70.2,101.54,0.0
2010-07-31,19.18,24.2,13.5,0.2,8.33,99.37,0.2,0.0,28.0,,71.1,101.4,0.0
2010-08-01,22.06,25.8,17.7,0.0,8.92,99.5,0.0,0.0,30.0,,67.5,101.5,0.0
2010-08-02,23.43,28.0,17.4,0.0,7.12,99.54,0.0,0.0,36.0,,76.5,101.54,0.0
2010-08-03,26.07,31.9,20.7,0.0,15.75,99.26,0.0,0.0,41.0,,76.2,101.24,0.0
2010-08-04,26.03,31.9,20.7,0.0,15.17,98.85,0.0,0.0,42.0,,78.5,100.82,0.0
2010-08-05,25.72,31.0,18.9,0.0,18.96,98.43,0.0,0.0,37.0,,64.5,100.39,0.0
2010-08-06,19.57,24.4,13.1,0.0,21.5,98.92,0.0,0.0,26.0,,61.3,100.93,0.0
2010-08-07,18.41,25.0,10.6,0.0,12.96,99.38,0.0,0.0,27.0,,62.8,101.42,0.0
2010-08-08,22.79,27.7,18.2,0.2,18.42,99.17,0.2,0.0,35.0,,75.3,101.17,0.0
2010-08-09,23.25,28.6,20.2,9.8,10.54,99.29,9.8,0.0,37.0,,86.0,101.29,0.0
2010-08-10,24.97,30.5,20.6,0.0,9.75,99.31,0.0,0.0,40.0,,81.1,101.29,0.0
2010-08-11,24.09,28.7,19.9,0.0,10.71,99.25,0.0,0.0,37.0,,83.9,101.24,0.0
2010-08-12,24.4,27.3,21.5,0.0,15.83,99.12,0.0,0.0,34.0,,69.6,101.1,0.0
