Date,Observedtasmax,Modeltasmax,Bias
1991-05-26,19.5,25.9563,6.456299999999999
1991-05-27,28.1,25.658230000000003,-2.441769999999998
1991-05-28,28.7,30.401300000000052,1.701300000000053
1991-05-29,27.6,21.763670000000047,-5.836329999999954
1991-05-30,28.9,18.832300000000032,-10.067699999999967
1991-05-31,28.6,14.433900000000053,-14.166099999999949
1991-06-01,24.2,15.35235,-8.84765
1991-06-02,24.6,21.364900000000034,-3.2350999999999672
1991-06-03,25.0,22.923800000000032,-2.076199999999968
1991-06-04,21.6,24.9948,3.3948
1991-06-05,21.4,22.80547000000001,1.4054700000000118
1991-06-06,21.7,19.306179999999983,-2.393820000000016
1991-06-07,25.6,22.729179999999985,-2.870820000000016
1991-06-08,29.2,23.619379999999985,-5.580620000000014
1991-06-09,26.6,26.97140000000001,0.3714000000000084
1991-06-10,31.2,29.81948,-1.3805200000000006
1991-06-11,22.6,27.364680000000014,4.764680000000013
1991-06-12,22.4,24.931300000000014,2.531300000000016
1991-06-13,21.9,29.17240000000004,7.27240000000004
1991-06-14,25.3,31.924370000000124,6.624370000000123
1991-06-15,33.6,29.650779999999997,-3.949220000000004
1991-06-16,26.1,25.950950000000034,-0.14904999999996704
1991-06-17,25.4,23.319200000000023,-2.080799999999975
1991-06-18,26.2,26.3356,0.13560000000000016
1991-06-19,29.4,28.92892000000012,-0.4710799999998798
1991-06-20,30.9,28.211850000000034,-2.6881499999999647
1991-06-21,26.4,29.015470000000054,2.6154700000000553
1991-06-22,20.9,29.842129999999997,8.942129999999999
1991-06-23,22.7,31.675600000000035,8.975600000000036
1991-06-24,25.6,27.156979999999923,1.5569799999999212
1991-06-25,27.7,29.917700000000025,2.2177000000000255
1991-06-26,31.0,27.96770000000004,-3.0322999999999602
1991-06-27,32.5,23.001700000000035,-9.498299999999965
1991-06-28,34.4,22.11180000000001,-12.28819999999999
1991-06-29,25.9,24.98818,-0.9118199999999987
1991-06-30,23.2,34.74288000000001,11.542880000000007
1991-07-01,24.0,33.259820000000055,9.259820000000055
1991-07-02,26.0,27.617670000000032,1.6176700000000324
1991-07-03,25.9,27.695300000000035,1.7953000000000365
1991-07-04,26.7,30.958150000000053,4.258150000000054
1991-07-05,24.5,28.135030000000032,3.6350300000000324
1991-07-06,30.4,30.909100000000024,0.509100000000025
1991-07-07,30.4,33.74362000000002,3.3436200000000227
1991-07-08,25.3,29.908200000000022,4.608200000000021
1991-07-09,25.5,25.413960000000035,-0.08603999999996503
1991-07-10,26.7,26.66390000000001,-0.03609999999999047
1991-07-11,26.3,29.489900000000034,3.1899000000000335
1991-07-12,27.0,25.74194,-1.2580600000000004
1991-07-13,23.5,34.00488000000001,10.504880000000007
1991-07-14,25.7,30.734860000000022,5.034860000000023
1991-07-15,28.5,23.63757000000004,-4.862429999999961
1991-07-16,30.6,26.166650000000004,-4.433349999999997
1991-07-17,32.1,29.17336000000012,-2.926639999999882
1991-07-18,32.6,31.723400000000023,-0.8765999999999785
1991-07-19,35.0,35.146079999999984,0.14607999999998356
1991-07-20,35.1,31.808770000000038,-3.2912299999999632
1991-07-21,29.3,35.959920000000125,6.659920000000124
1991-07-22,28.2,31.13450000000001,2.9345000000000105
1991-07-23,27.6,30.357200000000034,2.757200000000033
1991-07-24,28.1,31.179100000000005,3.079100000000004
1991-07-25,28.0,29.733000000000004,1.733000000000004
1991-07-26,24.3,33.98388,9.683879999999998
1991-07-27,23.7,32.26348000000001,8.563480000000009
1991-07-28,25.6,31.98034000000001,6.3803400000000074
1991-07-29,22.7,30.00436000000002,7.30436000000002
1991-07-30,26.7,27.71017000000012,1.0101700000001195
1991-07-31,27.2,27.118620000000014,-0.08137999999998513
1991-08-01,29.2,26.44972999999999,-2.7502700000000075
1991-08-02,27.4,21.131129999999985,-6.268870000000014
1991-08-03,20.2,22.1934,1.9934000000000012
1991-08-04,23.4,25.21438000000001,1.8143800000000105
1991-08-05,22.5,31.17230000000001,8.67230000000001
1991-08-06,24.6,36.7525,12.152499999999996
1991-08-07,25.2,36.05867999999997,10.858679999999968
1991-08-08,23.8,28.17455000000001,4.37455000000001
1991-08-09,23.7,27.676050000000032,3.9760500000000327
1991-08-10,25.3,29.120660000000054,3.8206600000000535
1991-08-11,28.0,24.766470000000034,-3.2335299999999663
1991-08-12,28.5,19.787000000000035,-8.712999999999965
1991-08-13,29.9,26.06924000000004,-3.830759999999959
1991-08-14,28.9,29.48860000000002,0.5886000000000209
1991-08-15,27.1,28.795560000000023,1.6955600000000217
1991-08-16,28.9,28.928200000000004,0.028200000000005332
1991-08-17,29.0,31.667300000000008,2.667300000000008
1991-08-18,25.4,37.91625000000005,12.51625000000005
1991-08-19,25.3,36.210470000000036,10.910470000000036
1991-08-20,21.7,34.38253000000003,12.682530000000032
1991-08-21,24.4,28.840900000000033,4.440900000000035
1991-08-22,28.5,35.11816000000005,6.618160000000053
1991-08-23,23.0,32.283960000000036,9.283960000000036
1991-08-24,21.9,34.64965000000001,12.74965000000001
1991-08-25,25.1,29.31450000000001,4.214500000000008
1991-08-26,30.7,21.26033999999998,-9.439660000000018
1991-08-27,32.0,24.389800000000037,-7.610199999999963
1991-08-28,31.7,29.14114000000001,-2.5588599999999886
1991-08-29,31.2,30.951600000000038,-0.2483999999999611
1991-08-30,33.0,26.716400000000014,-6.283599999999986
1991-08-31,24.9,26.06657999999999,1.1665799999999926
1991-09-01,18.1,24.52307000000002,6.423070000000017
1991-09-02,23.4,28.025480000000016,4.625480000000017
1991-09-03,29.9,26.84753000000001,-3.052469999999989
1991-09-04,24.6,23.3802,-1.2198000000000029
1991-09-05,24.2,19.14675,-5.0532499999999985
1991-09-06,25.8,21.025000000000034,-4.774999999999967
1991-09-07,27.5,14.812800000000038,-12.687199999999962
1991-09-08,26.8,16.587460000000018,-10.212539999999983
1991-09-09,27.5,23.128470000000053,-4.371529999999947
1991-09-10,27.8,24.5557,-3.244299999999999
1991-09-11,19.7,19.674250000000036,-0.02574999999996308
1991-09-12,21.6,26.318570000000022,4.718570000000021
1991-09-13,22.6,21.322560000000014,-1.277439999999988
1991-09-14,24.3,16.955039999999997,-7.344960000000004
1991-09-15,32.5,22.993770000000037,-9.506229999999963
1991-09-16,31.5,29.91964000000001,-1.5803599999999918
1991-09-17,22.4,33.22497000000004,10.824970000000043
1991-09-18,23.0,33.56650000000002,10.566500000000019
1991-09-19,15.1,33.84503000000001,18.745030000000007
1991-09-20,14.5,32.19097000000005,17.69097000000005
1991-09-21,14.7,29.67680000000001,14.976800000000011
1991-09-22,18.3,27.0564,8.7564
1991-09-23,17.7,23.559439999999995,5.859439999999996
1991-09-24,14.2,22.048029999999986,7.848029999999987
1991-09-25,15.4,18.3005,2.900499999999999
1991-09-26,15.5,16.39163000000002,0.8916300000000206
1991-09-27,12.2,17.902300000000025,5.702300000000026
1991-09-28,11.5,23.696370000000115,12.196370000000115
1991-09-29,12.1,27.595900000000032,15.495900000000033
1991-09-30,15.6,29.8485,14.248500000000002
1991-10-01,19.1,30.13357000000002,11.033570000000019
1991-10-02,26.6,28.99288000000001,2.3928800000000088
1991-10-03,21.3,25.421660000000035,4.121660000000034
1991-10-04,13.5,23.61358000000001,10.11358000000001
1991-10-05,24.0,17.17443000000003,-6.825569999999971
1991-10-06,11.9,16.878320000000027,4.978320000000027
1991-10-07,11.1,25.678770000000053,14.578770000000054
1991-10-08,17.9,21.091820000000038,3.191820000000039
1991-10-09,21.6,21.292260000000123,-0.3077399999998782
1991-10-10,15.6,25.643730000000005,10.043730000000005
1991-10-11,9.7,26.02900000000011,16.32900000000011
1991-10-12,11.4,22.95098000000001,11.550980000000008
1991-10-13,8.2,10.662739999999985,2.462739999999986
1991-10-14,11.1,14.10748000000001,3.00748000000001
1991-10-15,11.6,10.595799999999997,-1.0042000000000026
1991-10-16,11.8,4.408960000000036,-7.391039999999965
1991-10-17,19.3,8.404780000000018,-10.895219999999982
1991-10-18,18.6,12.523650000000035,-6.076349999999966
1991-10-19,7.8,16.802880000000016,9.002880000000015
1991-10-20,10.0,14.322470000000123,4.3224700000001235
1991-10-21,12.9,14.697720000000118,1.7977200000001172
1991-10-22,17.0,18.200460000000017,1.2004600000000174
1991-10-23,22.6,22.578360000000032,-0.02163999999996946
1991-10-24,22.5,17.467600000000004,-5.0323999999999955
1991-10-25,20.1,9.00120000000004,-11.098799999999962
1991-10-26,20.0,13.34695000000005,-6.653049999999951
1991-10-27,17.6,10.690940000000012,-6.9090599999999895
1991-10-28,9.0,13.362570000000119,4.362570000000119
1991-10-29,9.5,16.665029999999998,7.165029999999998
1991-10-30,13.0,16.991500000000027,3.991500000000027
1991-10-31,11.2,14.793660000000045,3.593660000000046
1991-11-01,10.0,10.36687999999998,0.36687999999998056
1991-11-02,10.0,15.071340000000019,5.071340000000019
1991-11-03,1.6,18.819450000000018,17.219450000000016
1991-11-04,1.1,20.384880000000013,19.284880000000012
1991-11-05,1.2,14.199580000000026,12.999580000000027
1991-11-06,5.0,10.670070000000123,5.670070000000123
1991-11-07,-0.2,10.709100000000037,10.909100000000036
1991-11-08,1.2,11.6764,10.4764
1991-11-09,4.4,7.36280000000005,2.9628000000000494
1991-11-10,5.6,3.9313300000000018,-1.6686699999999979
1991-11-11,5.5,8.620540000000005,3.1205400000000054
1991-11-12,4.0,10.511220000000037,6.511220000000037
1991-11-13,6.6,9.259360000000015,2.6593600000000155
1991-11-14,7.9,5.701439999999992,-2.1985600000000085
1991-11-15,11.1,5.269770000000051,-5.830229999999949
1991-11-16,7.7,11.206000000000017,3.506000000000017
1991-11-17,4.1,10.731070000000043,6.631070000000044
1991-11-18,7.8,13.806629999999984,6.006629999999984
1991-11-19,15.2,7.992329999999981,-7.207670000000018
1991-11-20,17.3,1.3110000000000357,-15.988999999999965
1991-11-21,7.7,4.95034000000004,-2.7496599999999605
1991-11-22,7.3,7.422779999999987,0.12277999999998723
1991-11-23,7.6,4.520800000000008,-3.0791999999999913
1991-11-24,7.5,8.168360000000009,0.6683600000000087
1991-11-25,2.6,6.696829999999977,4.0968299999999775
1991-11-26,-0.2,0.017270000000053187,0.2172700000000532
1991-11-27,5.4,0.8821399999999926,-4.517860000000008
1991-11-28,4.7,5.3401400000000185,0.6401400000000184
1991-11-29,3.6,12.115470000000016,8.515470000000017
1991-11-30,18.3,12.364950000000027,-5.935049999999974
1991-12-01,4.6,13.884400000000026,9.284400000000026
1991-12-02,1.4,14.165340000000016,12.765340000000016
1991-12-03,-2.3,5.420650000000024,7.720650000000024
1991-12-04,-5.3,2.4767400000000066,7.776740000000006
1991-12-05,-2.6,6.483729999999981,9.083729999999981
1991-12-06,-1.2,12.494000000000026,13.694000000000026
1991-12-07,6.3,-1.3612399999999525,-7.661239999999952
1991-12-08,12.6,0.5467500000000314,-12.053249999999968
1991-12-09,13.0,2.8033399999999915,-10.196660000000008
1991-12-10,6.1,1.6605000000000132,-4.4394999999999865
1991-12-11,8.2,-0.25286999999997306,-8.452869999999972
1991-12-12,11.1,-0.5703199999999811,-11.67031999999998
1991-12-13,13.3,1.3127700000000573,-11.987229999999943
1991-12-14,4.1,1.5440000000000396,-2.55599999999996
1991-12-15,-2.1,11.443050000000026,13.543050000000026
1991-12-16,-6.5,1.3167000000000255,7.816700000000026
1991-12-17,0.1,-1.2885200000000054,-1.3885200000000055
1991-12-18,-4.5,-3.2809999999999486,1.2190000000000514
1991-12-19,-4.5,-1.3374399999999582,3.162560000000042
1991-12-20,1.4,-3.847699999999975,-5.247699999999975
1991-12-21,2.6,-4.233829999999955,-6.8338299999999546
1991-12-22,3.8,-7.493629999999938,-11.293629999999938
1991-12-23,3.1,-8.57596000000001,-11.675960000000009
1991-12-24,0.1,1.7437400000000025,1.6437400000000024
1991-12-25,-1.6,3.4784200000000283,5.078420000000028
1991-12-26,2.4,1.9581000000000013,-0.4418999999999986
1991-12-27,4.0,0.6135000000000446,-3.3864999999999554
1991-12-28,0.0,-2.235569999999996,-2.235569999999996
1991-12-29,1.5,-2.5120299999999816,-4.0120299999999816
1991-12-30,-1.3,2.098700000000008,3.398700000000008
1991-12-31,0.2,2.233850000000018,2.033850000000018
1992-01-01,-0.5,1.982500000000016,2.482500000000016
1992-01-02,2.6,7.627679999999998,5.027679999999998
1992-01-03,5.2,3.1217300000000137,-2.0782699999999865
1992-01-04,7.2,-1.2121599999999828,-8.412159999999982
1992-01-05,4.0,-4.497629999999958,-8.497629999999958
1992-01-06,2.1,-2.1660799999999654,-4.266079999999965
1992-01-07,2.6,1.2813000000000443,-1.3186999999999558
1992-01-08,-1.7,1.1040000000000418,2.804000000000042
1992-01-09,5.1,1.6664700000000607,-3.433529999999939
1992-01-10,1.6,0.6230700000000411,-0.976929999999959
1992-01-11,-0.9,4.724150000000009,5.624150000000009
1992-01-12,6.2,2.5513500000000136,-3.6486499999999866
1992-01-13,4.6,-0.30691999999999103,-4.906919999999991
1992-01-14,3.3,-1.9874599999999991,-5.287459999999999
1992-01-15,-12.5,-6.699619999999982,5.800380000000018
1992-01-16,-11.4,-5.090249999999969,6.309750000000031
1992-01-17,-4.0,-4.0375700000000165,-0.037570000000016535
1992-01-18,-10.3,-4.322420000000022,5.977579999999978
1992-01-19,-11.0,-7.954869999999971,3.0451300000000288
1992-01-20,-6.9,-7.307229999999947,-0.4072299999999469
1992-01-21,-1.3,-2.9644200000000183,-1.6644200000000182
1992-01-22,1.9,-4.310459999999978,-6.210459999999978
1992-01-23,3.6,-7.358649999999955,-10.958649999999954
1992-01-24,0.9,-6.325749999999973,-7.225749999999973
1992-01-25,-11.2,-3.0341599999999858,8.165840000000014
1992-01-26,-6.6,-5.407019999999988,1.192980000000012
1992-01-27,-1.0,-7.445960000000013,-6.445960000000013
1992-01-28,0.8,-9.023629999999967,-9.823629999999968
1992-01-29,0.8,-3.684100000000001,-4.484100000000001
1992-01-30,1.2,-1.0594199999999887,-2.259419999999989
1992-01-31,1.6,-3.6853699999999776,-5.285369999999977
1992-02-01,-7.3,-5.853279999999982,1.4467200000000178
1992-02-02,-1.3,-1.4194699999999898,-0.11946999999998975
1992-02-03,1.5,-6.459139999999992,-7.959139999999992
1992-02-04,1.1,-1.8329799999999643,-2.932979999999964
1992-02-05,-3.6,-6.09463999999997,-2.4946399999999698
1992-02-06,1.1,-6.2458299999999545,-7.345829999999955
1992-02-07,0.2,-0.3046600000000126,-0.5046600000000125
1992-02-08,-5.3,2.584860000000049,7.884860000000049
1992-02-09,-10.4,0.2544800000000009,10.654480000000001
1992-02-10,0.6,-8.674779999999943,-9.274779999999943
1992-02-11,1.1,-3.9334200000000132,-5.033420000000014
1992-02-12,-6.4,-2.9804699999999684,3.419530000000032
1992-02-13,-1.2,1.229820000000018,2.429820000000018
1992-02-14,1.8,-0.9556599999999662,-2.755659999999966
1992-02-15,2.3,-3.197059999999965,-5.497059999999965
1992-02-16,1.5,2.093160000000012,0.5931600000000121
1992-02-17,2.3,-1.6651999999999705,-3.96519999999997
1992-02-18,2.6,-3.1013499999999685,-5.701349999999969
1992-02-19,4.9,4.144800000000032,-0.7551999999999683
1992-02-20,1.9,4.7736000000000445,2.8736000000000446
1992-02-21,2.1,2.314020000000028,0.21402000000002808
1992-02-22,4.9,7.647000000000047,2.747000000000047
1992-02-23,2.2,3.9220000000000255,1.7220000000000253
1992-02-24,-0.6,5.2608000000000175,5.860800000000017
1992-02-25,2.1,3.1935400000000413,1.0935400000000413
1992-02-26,0.3,6.121400000000051,5.821400000000051
1992-02-27,2.8,9.118679999999985,6.318679999999985
1992-02-28,3.2,9.320760000000009,6.120760000000009
1992-03-01,4.5,5.348320000000059,0.8483200000000588
1992-03-02,-1.2,1.0592300000000137,2.259230000000014
1992-03-03,1.6,2.5394000000000005,0.9394000000000005
1992-03-04,6.2,5.6339700000000335,-0.5660299999999667
1992-03-05,10.2,6.832240000000013,-3.3677599999999863
1992-03-06,5.5,9.090500000000018,3.5905000000000182
1992-03-07,8.8,6.961760000000028,-1.8382399999999723
1992-03-08,5.7,8.235529999999983,2.5355299999999827
1992-03-09,11.7,2.8686500000000024,-8.831349999999997
1992-03-10,9.9,9.0582,-0.841800000000001
1992-03-11,-9.0,8.932430000000009,17.93243000000001
1992-03-12,-6.0,8.243250000000046,14.243250000000046
1992-03-13,-4.5,7.241420000000062,11.741420000000062
1992-03-14,-2.6,3.1821500000000364,5.782150000000037
1992-03-15,-5.4,7.629170000000045,13.029170000000045
1992-03-16,1.7,9.172660000000008,7.472660000000007
1992-03-17,6.0,0.17780000000004748,-5.8221999999999525
1992-03-18,1.4,0.1997299999999882,-1.2002700000000117
1992-03-19,4.5,2.1746500000000424,-2.3253499999999576
1992-03-20,2.6,2.1837000000000444,-0.4162999999999557
1992-03-21,0.6,1.5259600000000546,0.9259600000000546
1992-03-22,-2.3,8.288400000000024,10.588400000000025
1992-03-23,-0.4,8.962030000000027,9.362030000000027
1992-03-24,3.9,1.495900000000006,-2.404099999999994
1992-03-25,12.3,1.1547500000000357,-11.145249999999965
1992-03-26,8.0,0.713040000000035,-7.286959999999965
1992-03-27,4.2,1.5266000000000304,-2.67339999999997
1992-03-28,4.5,-2.334229999999934,-6.834229999999934
1992-03-29,10.9,-4.571419999999988,-15.471419999999988
1992-03-30,7.5,-4.384279999999933,-11.884279999999933
1992-03-31,8.8,-1.6126199999999926,-10.412619999999993
1992-04-01,5.0,3.8692000000000353,-1.1307999999999647
1992-04-02,1.1,13.396050000000002,12.296050000000003
1992-04-03,5.0,13.821340000000019,8.821340000000019
1992-04-04,7.6,7.606260000000019,0.006260000000019694
1992-04-05,7.6,1.3954700000000455,-6.204529999999954
1992-04-06,10.3,7.778620000000046,-2.5213799999999544
1992-04-07,18.9,11.281600000000026,-7.618399999999973
1992-04-08,10.8,13.06367999999992,2.263679999999919
1992-04-09,12.6,10.475180000000023,-2.1248199999999766
1992-04-10,10.5,8.544240000000002,-1.955759999999998
1992-04-11,2.7,9.45263,6.752629999999999
1992-04-12,2.8,15.167720000000033,12.367720000000034
1992-04-13,2.1,18.518670000000046,16.418670000000045
1992-04-14,7.8,15.266840000000002,7.466840000000002
1992-04-15,7.0,5.577139999999987,-1.4228600000000133
1992-04-16,4.7,8.447470000000122,3.7474700000001215
1992-04-17,5.6,10.583370000000118,4.983370000000118
1992-04-18,6.7,9.615170000000036,2.9151700000000362
1992-04-19,13.4,14.805660000000046,1.4056600000000454
1992-04-20,17.7,16.99426000000011,-0.7057399999998886
1992-04-21,17.7,18.282680000000028,0.5826800000000283
1992-04-22,18.0,16.872830000000018,-1.1271699999999818
1992-04-23,15.0,21.82443000000001,6.82443000000001
1992-04-24,11.6,23.62924000000004,12.029240000000039
1992-04-25,10.3,20.06710000000004,9.767100000000038
1992-04-26,10.4,25.146400000000032,14.746400000000031
1992-04-27,13.0,27.741450000000054,14.741450000000054
1992-04-28,13.5,23.326650000000033,9.826650000000033
1992-04-29,16.4,8.77660000000003,-7.623399999999968
1992-04-30,12.0,20.9554,8.955400000000001
1992-05-01,8.7,19.46652000000012,10.76652000000012
1992-05-02,17.7,19.324670000000022,1.6246700000000232
1992-05-03,13.1,25.003170000000125,11.903170000000125
1992-05-04,13.2,23.12332000000003,9.923320000000032
1992-05-05,12.5,17.340300000000013,4.840300000000013
1992-05-06,13.0,15.377070000000115,2.3770700000001153
1992-05-07,16.3,21.68513999999999,5.385139999999989
1992-05-08,19.1,14.127470000000017,-4.972529999999985
1992-05-09,18.7,14.553400000000007,-4.146599999999992
1992-05-10,23.3,11.183700000000043,-12.116299999999958
1992-05-11,24.0,13.051050000000036,-10.948949999999964
1992-05-12,24.2,13.930570000000046,-10.269429999999954
1992-05-13,20.9,20.65954,-0.24045999999999879
1992-05-14,13.0,20.642760000000013,7.642760000000013
1992-05-15,17.7,23.552880000000016,5.852880000000017
1992-05-16,20.0,24.418970000000115,4.418970000000115
1992-05-17,29.8,27.007960000000026,-2.792039999999975
1992-05-18,17.7,28.533650000000023,10.833650000000024
1992-05-19,19.6,33.389250000000004,13.789250000000003
1992-05-20,23.8,34.69885000000005,10.89885000000005
1992-05-21,26.0,29.375270000000114,3.375270000000114
1992-05-22,27.0,13.207800000000017,-13.792199999999983
1992-05-23,29.3,21.62140000000005,-7.67859999999995
1992-05-24,12.4,14.516700000000016,2.116700000000016
1992-05-25,10.9,17.20577000000003,6.305770000000029
1992-05-26,11.7,12.375850000000018,0.6758500000000183
1992-05-27,18.0,15.880400000000007,-2.119599999999993
1992-05-28,18.9,21.187400000000025,2.2874000000000265
1992-05-29,20.5,23.8913,3.391300000000001
1992-05-30,13.4,26.650050000000014,13.250050000000014
1992-05-31,14.4,23.878000000000053,9.478000000000053
1992-06-01,21.4,16.524400000000018,-4.875599999999981
1992-06-02,24.5,23.037379999999985,-1.4626200000000154
1992-06-03,26.6,30.520620000000118,3.920620000000117
1992-06-04,25.4,31.7131,6.313100000000002
1992-06-05,17.9,33.55648000000002,15.656480000000023
1992-06-06,22.3,33.298800000000035,10.998800000000035
1992-06-07,21.4,33.961940000000034,12.561940000000035
1992-06-08,22.4,31.740529999999985,9.340529999999987
1992-06-09,22.0,20.46410000000003,-1.5358999999999696
1992-06-10,25.1,23.17547000000002,-1.924529999999983
1992-06-11,27.6,29.446560000000034,1.8465600000000322
1992-06-12,29.4,29.440100000000033,0.04010000000003444
1992-06-13,31.5,25.0299,-6.470099999999999
1992-06-14,25.1,29.03532999999999,3.93532999999999
1992-06-15,20.0,29.763700000000032,9.763700000000032
1992-06-16,21.7,32.414450000000045,10.714450000000046
1992-06-17,26.9,33.262720000000115,6.362720000000117
1992-06-18,27.6,33.752700000000004,6.152700000000003
1992-06-19,19.2,34.37426000000005,15.17426000000005
1992-06-20,10.0,32.947020000000116,22.947020000000116
1992-06-21,10.7,31.18405000000001,20.48405000000001
1992-06-22,19.7,34.22997000000004,14.529970000000038
1992-06-23,19.2,32.81600000000003,13.616000000000032
1992-06-24,15.2,28.67712000000012,13.47712000000012
1992-06-25,22.1,25.12545,3.0254499999999993
1992-06-26,22.0,21.34713,-0.6528700000000001
1992-06-27,24.6,20.60420000000005,-3.995799999999953
1992-06-28,23.5,20.496730000000014,-3.0032699999999863
1992-06-29,29.7,24.35516000000001,-5.344839999999991
1992-06-30,23.3,29.9452,6.645199999999999
1992-07-01,24.3,30.63560000000001,6.33560000000001
1992-07-02,21.2,26.534840000000035,5.334840000000035
1992-07-03,21.0,30.459040000000016,9.459040000000016
1992-07-04,25.7,28.732450000000032,3.0324500000000327
1992-07-05,24.0,30.61678000000001,6.616780000000009
1992-07-06,23.0,27.46242999999999,4.462429999999991
1992-07-07,26.8,21.95152999999999,-4.84847000000001
1992-07-08,20.9,26.535000000000025,5.635000000000026
1992-07-09,26.3,30.581600000000037,4.2816000000000365
1992-07-10,22.9,32.247550000000054,9.347550000000055
1992-07-11,25.1,31.68142000000012,6.581420000000119
1992-07-12,21.8,21.94042000000001,0.14042000000000954
1992-07-13,24.0,20.588340000000017,-3.4116599999999835
1992-07-14,19.0,22.95855,3.958549999999999
1992-07-15,23.5,26.18243000000001,2.6824300000000108
1992-07-16,24.0,28.831400000000034,4.831400000000034
1992-07-17,21.5,32.39715000000001,10.89715000000001
1992-07-18,25.4,34.845360000000035,9.445360000000036
1992-07-19,26.7,34.77728000000002,8.07728000000002
1992-07-20,26.2,34.98090000000002,8.78090000000002
1992-07-21,19.3,27.749800000000054,8.449800000000053
1992-07-22,19.5,31.71917000000002,12.21917000000002
1992-07-23,21.2,29.637320000000052,8.437320000000053
1992-07-24,22.5,31.91692999999998,9.41692999999998
1992-07-25,25.7,24.575500000000034,-1.1244999999999656
1992-07-26,23.4,22.174200000000038,-1.2257999999999605
1992-07-27,22.0,20.716420000000028,-1.2835799999999722
1992-07-28,23.6,19.877370000000038,-3.7226299999999632
1992-07-29,22.0,21.23705000000001,-0.7629499999999894
1992-07-30,21.6,23.401120000000052,1.8011200000000507
1992-07-31,15.4,25.33056000000005,9.930560000000051
1992-08-01,25.5,23.39285000000001,-2.10714999999999
1992-08-02,25.3,25.32086000000004,0.02086000000003807
1992-08-03,22.0,31.637170000000022,9.637170000000022
1992-08-04,20.6,32.367520000000006,11.767520000000005
1992-08-05,24.1,22.54740000000004,-1.5525999999999627
1992-08-06,26.0,25.700500000000034,-0.29949999999996635
1992-08-07,25.6,34.740200000000016,9.140200000000014
1992-08-08,24.0,35.66277000000002,11.662770000000023
1992-08-09,20.8,33.27602999999999,12.47602999999999
1992-08-10,28.6,31.25396000000001,2.6539600000000085
1992-08-11,22.7,30.163929999999993,7.463929999999994
1992-08-12,18.4,31.794950000000032,13.394950000000033
1992-08-13,16.2,33.45263,17.25263
1992-08-14,20.2,33.24957000000012,13.04957000000012
1992-08-15,20.2,33.02992999999998,12.82992999999998
1992-08-16,19.0,28.655900000000035,9.655900000000035
1992-08-17,23.5,33.66167999999999,10.16167999999999
1992-08-18,24.3,26.53863000000001,2.2386300000000077
1992-08-19,20.6,25.77600000000001,5.176000000000009
1992-08-20,21.6,27.06396000000001,5.463960000000007
1992-08-21,25.0,26.16630000000003,1.1663000000000316
1992-08-22,24.6,35.60460000000001,11.00460000000001
1992-08-23,27.4,36.29590000000002,8.895900000000019
1992-08-24,27.6,35.152220000000106,7.552220000000105
1992-08-25,28.4,30.92697000000004,2.5269700000000412
1992-08-26,30.5,34.173940000000016,3.673940000000016
1992-08-27,18.1,27.1841,9.0841
1992-08-28,18.3,35.339530000000025,17.039530000000024
1992-08-29,19.5,31.22140000000001,11.72140000000001
1992-08-30,24.3,18.294820000000016,-6.005179999999985
1992-08-31,19.5,22.175600000000035,2.675600000000035
1992-09-01,21.1,25.505330000000008,4.405330000000006
1992-09-02,21.0,30.04516000000001,9.04516000000001
1992-09-03,25.7,20.693200000000047,-5.006799999999952
1992-09-04,22.0,19.019679999999994,-2.980320000000006
1992-09-05,22.3,19.995839999999987,-2.3041600000000138
1992-09-06,25.6,15.911500000000045,-9.688499999999957
1992-09-07,26.2,16.378800000000012,-9.821199999999987
1992-09-08,24.7,20.433560000000114,-4.266439999999886
1992-09-09,19.3,15.330770000000026,-3.9692299999999747
1992-09-10,21.6,18.648300000000006,-2.9516999999999953
1992-09-11,15.5,11.953100000000004,-3.5468999999999955
1992-09-12,16.6,18.85638,2.25638
1992-09-13,20.3,20.136070000000018,-0.1639299999999828
1992-09-14,24.1,19.820760000000007,-4.279239999999994
1992-09-15,27.4,17.29513000000003,-10.10486999999997
1992-09-16,28.3,17.08148,-11.218520000000002
1992-09-17,25.9,18.5992,-7.300799999999999
1992-09-18,23.3,16.17004000000003,-7.129959999999972
1992-09-19,17.0,20.153960000000037,3.153960000000037
1992-09-20,17.9,19.62576000000001,1.7257600000000117
1992-09-21,21.0,19.963900000000024,-1.0360999999999763
1992-09-22,20.3,19.374750000000006,-0.9252499999999948
1992-09-23,11.0,14.025660000000016,3.0256600000000162
1992-09-24,13.9,17.116300000000027,3.216300000000027
1992-09-25,15.6,15.776540000000011,0.1765400000000117
1992-09-26,16.6,16.682950000000005,0.08295000000000385
1992-09-27,19.6,14.448750000000016,-5.151249999999985
1992-09-28,20.4,22.532070000000033,2.1320700000000343
1992-09-29,11.2,19.9015,8.7015
1992-09-30,10.0,15.498100000000026,5.498100000000026
1992-10-01,18.1,26.45126000000005,8.35126000000005
1992-10-02,24.7,24.026700000000005,-0.673299999999994
1992-10-03,20.3,27.212300000000035,6.912300000000034
1992-10-04,15.4,22.17732999999999,6.77732999999999
1992-10-05,11.4,16.84492999999992,5.4449299999999194
1992-10-06,13.3,16.594870000000018,3.2948700000000173
1992-10-07,15.8,7.398400000000037,-8.401599999999963
1992-10-08,17.4,13.342200000000048,-4.057799999999951
1992-10-09,18.4,15.03958,-3.3604199999999977
1992-10-10,18.5,21.489920000000037,2.989920000000037
