Date,Observedtas,Modeltas,Bias
1987-11-04,15.5,11.015680000000033,-4.4843199999999666
1987-11-05,3.88,5.853720000000068,1.9737200000000685
1987-11-06,-0.65,5.823599999999999,6.473599999999999
1987-11-07,4.37,3.4382299999999764,-0.9317700000000237
1987-11-08,8.4,13.05453,4.654529999999999
1987-11-09,1.46,2.383000000000038,0.9230000000000382
1987-11-10,-3.05,-1.5352999999999497,1.5147000000000501
1987-11-11,-2.38,0.28462999999999283,2.6646299999999927
1987-11-12,3.37,0.968620000000044,-2.401379999999956
1987-11-13,7.55,4.181629999999984,-3.3683700000000156
1987-11-14,5.77,2.4350000000000023,-3.3349999999999973
1987-11-15,3.28,1.9203400000000101,-1.3596599999999897
1987-11-16,6.7,-1.2931299999999624,-7.9931299999999625
1987-11-17,12.25,-0.5034499999999866,-12.753449999999987
1987-11-18,6.2,-0.5440699999999765,-6.744069999999977
1987-11-19,3.66,-0.16190000000000282,-3.821900000000003
1987-11-20,-4.0,2.09680000000003,6.09680000000003
